Index	 Radius (earth)	 P (GPa)	 M (earth)	 Density (g cm^-3)	 T (K)	 Phase
0	 0	 23828.887	 0	 56.515621	 50034.988	 Fe hcp (Smith)
234	 0.0011956714	 23828.861	 1.7580537e-08	 56.515594	 50034.979	 Fe hcp (Smith)
269	 0.0023993857	 23828.783	 1.4206806e-07	 56.51551	 50034.954	 Fe hcp (Smith)
290	 0.003644123	 23828.646	 4.9770802e-07	 56.515366	 50034.909	 Fe hcp (Smith)
305	 0.004911689	 23828.449	 1.218673e-06	 56.515157	 50034.845	 Fe hcp (Smith)
316	 0.0061136224	 23828.209	 2.3501158e-06	 56.514903	 50034.766	 Fe hcp (Smith)
325	 0.0073127602	 23827.916	 4.0219438e-06	 56.514593	 50034.67	 Fe hcp (Smith)
333	 0.0085747515	 23827.552	 6.4841768e-06	 56.514208	 50034.552	 Fe hcp (Smith)
340	 0.0098564208	 23827.123	 9.8479501e-06	 56.513754	 50034.411	 Fe hcp (Smith)
346	 0.011106428	 23826.647	 1.4089937e-05	 56.51325	 50034.256	 Fe hcp (Smith)
352	 0.012514964	 23826.043	 2.0159126e-05	 56.51261	 50034.059	 Fe hcp (Smith)
357	 0.013824273	 23825.417	 2.7171066e-05	 56.511948	 50033.854	 Fe hcp (Smith)
362	 0.015270561	 23824.653	 3.6621912e-05	 56.511139	 50033.604	 Fe hcp (Smith)
366	 0.016535798	 23823.922	 4.6499465e-05	 56.510365	 50033.366	 Fe hcp (Smith)
370	 0.017905866	 23823.065	 5.9041084e-05	 56.509458	 50033.086	 Fe hcp (Smith)
374	 0.019389452	 23822.06	 7.4965255e-05	 56.508395	 50032.758	 Fe hcp (Smith)
377	 0.020582266	 23821.194	 8.966827e-05	 56.507478	 50032.475	 Fe hcp (Smith)
380	 0.021848462	 23820.219	 0.00010725488	 56.506446	 50032.156	 Fe hcp (Smith)
383	 0.023192553	 23819.12	 0.00012829058	 56.505282	 50031.797	 Fe hcp (Smith)
386	 0.024619332	 23817.881	 0.00015345175	 56.503971	 50031.392	 Fe hcp (Smith)
389	 0.026133886	 23816.486	 0.00018354738	 56.502494	 50030.936	 Fe hcp (Smith)
392	 0.027741615	 23814.913	 0.0002195451	 56.500829	 50030.422	 Fe hcp (Smith)
395	 0.029448251	 23813.141	 0.00026260223	 56.498953	 50029.843	 Fe hcp (Smith)
397	 0.030643947	 23811.837	 0.00029590181	 56.497572	 50029.417	 Fe hcp (Smith)
399	 0.031888193	 23810.425	 0.00033342361	 56.496077	 50028.955	 Fe hcp (Smith)
401	 0.03318296	 23808.895	 0.00037570289	 56.494458	 50028.455	 Fe hcp (Smith)
403	 0.034530301	 23807.24	 0.00042334277	 56.492705	 50027.914	 Fe hcp (Smith)
405	 0.035932349	 23805.447	 0.0004770228	 56.490806	 50027.328	 Fe hcp (Smith)
407	 0.037391327	 23803.505	 0.00053750864	 56.488751	 50026.693	 Fe hcp (Smith)
409	 0.038909546	 23801.403	 0.00060566299	 56.486525	 50026.005	 Fe hcp (Smith)
411	 0.040489411	 23799.127	 0.00068245784	 56.484114	 50025.261	 Fe hcp (Smith)
413	 0.042133427	 23796.662	 0.00076898835	 56.481504	 50024.455	 Fe hcp (Smith)
415	 0.043844198	 23793.993	 0.00086648842	 56.478678	 50023.582	 Fe hcp (Smith)
417	 0.045624436	 23791.104	 0.00097634827	 56.475618	 50022.637	 Fe hcp (Smith)
419	 0.04747696	 23787.975	 0.0011001342	 56.472304	 50021.613	 Fe hcp (Smith)
421	 0.049404707	 23784.588	 0.0012396109	 56.468716	 50020.504	 Fe hcp (Smith)
423	 0.051410732	 23780.92	 0.0013967666	 56.464831	 50019.304	 Fe hcp (Smith)
425	 0.053498213	 23776.948	 0.0015738411	 56.460624	 50018.004	 Fe hcp (Smith)
427	 0.055670459	 23772.648	 0.0017733581	 56.456068	 50016.596	 Fe hcp (Smith)
429	 0.057930912	 23767.993	 0.0019981605	 56.451135	 50015.071	 Fe hcp (Smith)
431	 0.060283154	 23762.952	 0.0022514512	 56.445794	 50013.42	 Fe hcp (Smith)
432	 0.061494855	 23760.278	 0.00238989	 56.44296	 50012.544	 Fe hcp (Smith)
433	 0.062730914	 23757.495	 0.0025368383	 56.440011	 50011.632	 Fe hcp (Smith)
434	 0.063991819	 23754.599	 0.0026928189	 56.436943	 50010.683	 Fe hcp (Smith)
435	 0.06527807	 23751.586	 0.0028583866	 56.433749	 50009.695	 Fe hcp (Smith)
436	 0.066590177	 23748.451	 0.0030341303	 56.430426	 50008.668	 Fe hcp (Smith)
437	 0.06792866	 23745.189	 0.0032206749	 56.426969	 50007.598	 Fe hcp (Smith)
438	 0.069294049	 23741.795	 0.003418684	 56.423371	 50006.485	 Fe hcp (Smith)
439	 0.070686885	 23738.264	 0.0036288615	 56.419627	 50005.327	 Fe hcp (Smith)
440	 0.07210772	 23734.589	 0.0038519546	 56.415732	 50004.122	 Fe hcp (Smith)
441	 0.073557117	 23730.766	 0.0040887565	 56.411678	 50002.867	 Fe hcp (Smith)
442	 0.07503565	 23726.788	 0.0043401088	 56.40746	 50001.562	 Fe hcp (Smith)
443	 0.076543905	 23722.649	 0.0046069049	 56.403071	 50000.204	 Fe hcp (Smith)
444	 0.078082479	 23718.342	 0.0048900928	 56.398504	 49998.79	 Fe hcp (Smith)
445	 0.079651983	 23713.861	 0.0051906787	 56.393751	 49997.319	 Fe hcp (Smith)
446	 0.081253038	 23709.199	 0.0055097304	 56.388806	 49995.788	 Fe hcp (Smith)
447	 0.082886278	 23704.348	 0.0058483813	 56.383661	 49994.194	 Fe hcp (Smith)
448	 0.084552351	 23699.301	 0.006207834	 56.378307	 49992.536	 Fe hcp (Smith)
449	 0.086251917	 23694.049	 0.006589365	 56.372735	 49990.81	 Fe hcp (Smith)
450	 0.08798565	 23688.586	 0.0069943288	 56.366938	 49989.014	 Fe hcp (Smith)
451	 0.089754236	 23682.901	 0.007424163	 56.360906	 49987.145	 Fe hcp (Smith)
452	 0.091558376	 23676.987	 0.007880393	 56.354629	 49985.2	 Fe hcp (Smith)
453	 0.093398786	 23670.833	 0.0083646378	 56.348098	 49983.176	 Fe hcp (Smith)
454	 0.095276194	 23664.431	 0.0088786154	 56.341302	 49981.069	 Fe hcp (Smith)
455	 0.097191345	 23657.77	 0.0094241488	 56.334231	 49978.876	 Fe hcp (Smith)
456	 0.099144997	 23650.841	 0.010003173	 56.326873	 49976.595	 Fe hcp (Smith)
457	 0.10113793	 23643.631	 0.01061774	 56.319217	 49974.22	 Fe hcp (Smith)
458	 0.10317092	 23636.13	 0.011270029	 56.311251	 49971.748	 Fe hcp (Smith)
459	 0.10524478	 23628.326	 0.011962351	 56.302962	 49969.176	 Fe hcp (Smith)
460	 0.10736034	 23620.208	 0.01269716	 56.294338	 49966.499	 Fe hcp (Smith)
461	 0.10951843	 23611.762	 0.013477057	 56.285363	 49963.713	 Fe hcp (Smith)
462	 0.11171991	 23602.975	 0.014304805	 56.276026	 49960.813	 Fe hcp (Smith)
463	 0.11396565	 23593.834	 0.015183334	 56.26631	 49957.795	 Fe hcp (Smith)
464	 0.11625653	 23584.324	 0.016115753	 56.256201	 49954.654	 Fe hcp (Smith)
465	 0.11859348	 23574.431	 0.01710536	 56.245683	 49951.385	 Fe hcp (Smith)
466	 0.1209774	 23564.139	 0.018155656	 56.234738	 49947.983	 Fe hcp (Smith)
467	 0.12340926	 23553.433	 0.019270353	 56.223351	 49944.442	 Fe hcp (Smith)
468	 0.12589001	 23542.295	 0.020453393	 56.211503	 49940.756	 Fe hcp (Smith)
469	 0.12842063	 23530.71	 0.021708953	 56.199175	 49936.92	 Fe hcp (Smith)
470	 0.13100213	 23518.658	 0.023041469	 56.186348	 49932.927	 Fe hcp (Smith)
471	 0.13363553	 23506.121	 0.024455645	 56.173003	 49928.772	 Fe hcp (Smith)
472	 0.13632188	 23493.08	 0.02595647	 56.159117	 49924.446	 Fe hcp (Smith)
473	 0.13906223	 23479.516	 0.027549238	 56.14467	 49919.944	 Fe hcp (Smith)
474	 0.14185768	 23465.406	 0.029239566	 56.129639	 49915.258	 Fe hcp (Smith)
475	 0.14470933	 23450.729	 0.031033408	 56.114	 49910.381	 Fe hcp (Smith)
476	 0.14761832	 23435.464	 0.032937085	 56.097729	 49905.304	 Fe hcp (Smith)
477	 0.15058579	 23419.586	 0.034957296	 56.0808	 49900.02	 Fe hcp (Smith)
478	 0.15361292	 23403.071	 0.037101151	 56.063187	 49894.519	 Fe hcp (Smith)
479	 0.15670091	 23385.895	 0.039376187	 56.044862	 49888.794	 Fe hcp (Smith)
480	 0.15985098	 23368.03	 0.0417904	 56.025797	 49882.834	 Fe hcp (Smith)
481	 0.16306438	 23349.451	 0.04435227	 56.005962	 49876.63	 Fe hcp (Smith)
482	 0.16634238	 23330.128	 0.047070787	 55.985327	 49870.173	 Fe hcp (Smith)
483	 0.16968628	 23310.032	 0.049955487	 55.963858	 49863.45	 Fe hcp (Smith)
484	 0.17309741	 23289.133	 0.053016482	 55.941523	 49856.453	 Fe hcp (Smith)
485	 0.17657711	 23267.4	 0.056264491	 55.918287	 49849.168	 Fe hcp (Smith)
486	 0.18012676	 23244.8	 0.059710883	 55.894114	 49841.585	 Fe hcp (Smith)
487	 0.18374776	 23221.298	 0.063367708	 55.868966	 49833.691	 Fe hcp (Smith)
488	 0.18744155	 23196.86	 0.067247743	 55.842804	 49825.473	 Fe hcp (Smith)
489	 0.19120959	 23171.449	 0.071364533	 55.815589	 49816.917	 Fe hcp (Smith)
490	 0.19505336	 23145.027	 0.075732435	 55.787276	 49808.011	 Fe hcp (Smith)
491	 0.1989744	 23117.555	 0.080366667	 55.757824	 49798.738	 Fe hcp (Smith)
492	 0.20297423	 23088.992	 0.085283359	 55.727186	 49789.084	 Fe hcp (Smith)
493	 0.20705445	 23059.297	 0.090499607	 55.695315	 49779.033	 Fe hcp (Smith)
494	 0.21121666	 23028.424	 0.096033525	 55.662162	 49768.569	 Fe hcp (Smith)
495	 0.21546251	 22996.329	 0.10190431	 55.627676	 49757.673	 Fe hcp (Smith)
496	 0.21979367	 22962.964	 0.1081323	 55.591805	 49746.329	 Fe hcp (Smith)
497	 0.22421184	 22928.282	 0.11473905	 55.554492	 49734.518	 Fe hcp (Smith)
498	 0.22871877	 22892.231	 0.12174739	 55.515681	 49722.22	 Fe hcp (Smith)
499	 0.23331623	 22854.76	 0.12918149	 55.475312	 49709.414	 Fe hcp (Smith)
500	 0.23800602	 22815.814	 0.13706698	 55.433324	 49696.079	 Fe hcp (Smith)
501	 0.24279	 22775.337	 0.14543097	 55.389653	 49682.194	 Fe hcp (Smith)
502	 0.24767003	 22733.272	 0.1543022	 55.344232	 49667.735	 Fe hcp (Smith)
503	 0.25264803	 22689.558	 0.16371108	 55.296993	 49652.678	 Fe hcp (Smith)
504	 0.25772596	 22644.134	 0.1736898	 55.247863	 49636.998	 Fe hcp (Smith)
505	 0.26290579	 22596.936	 0.18427245	 55.196769	 49620.668	 Fe hcp (Smith)
506	 0.26818954	 22547.896	 0.1954951	 55.143632	 49603.662	 Fe hcp (Smith)
507	 0.27357929	 22496.948	 0.20739593	 55.088374	 49585.95	 Fe hcp (Smith)
508	 0.27907713	 22444.02	 0.22001533	 55.030911	 49567.502	 Fe hcp (Smith)
509	 0.28468519	 22389.04	 0.23339604	 54.971158	 49548.289	 Fe hcp (Smith)
510	 0.29040566	 22331.931	 0.24758324	 54.909023	 49528.277	 Fe hcp (Smith)
511	 0.29624075	 22272.618	 0.26262475	 54.844416	 49507.431	 Fe hcp (Smith)
512	 0.30219271	 22211.019	 0.27857108	 54.777241	 49485.718	 Fe hcp (Smith)
513	 0.30826383	 22147.052	 0.29547568	 54.707397	 49463.099	 Fe hcp (Smith)
514	 0.31445646	 22080.632	 0.313395	 54.634781	 49439.537	 Fe hcp (Smith)
515	 0.32077296	 22011.672	 0.3323887	 54.559288	 49414.991	 Fe hcp (Smith)
516	 0.32721575	 21940.082	 0.35251981	 54.480805	 49389.418	 Fe hcp (Smith)
517	 0.33378728	 21865.769	 0.37385489	 54.399219	 49362.775	 Fe hcp (Smith)
518	 0.34049005	 21788.638	 0.39646423	 54.314412	 49335.016	 Fe hcp (Smith)
519	 0.34732658	 21708.592	 0.420422	 54.226259	 49306.093	 Fe hcp (Smith)
520	 0.35429946	 21625.53	 0.44580648	 54.134635	 49275.955	 Fe hcp (Smith)
521	 0.36141128	 21539.35	 0.47270025	 54.039409	 49244.551	 Fe hcp (Smith)
522	 0.36866471	 21449.946	 0.50119038	 53.940443	 49211.825	 Fe hcp (Smith)
523	 0.37606242	 21357.21	 0.53136866	 53.837599	 49177.72	 Fe hcp (Smith)
524	 0.38360715	 21261.033	 0.56333182	 53.730731	 49142.177	 Fe hcp (Smith)
525	 0.39130164	 21161.302	 0.59718172	 53.619689	 49105.133	 Fe hcp (Smith)
526	 0.39914871	 21057.902	 0.63302562	 53.50432	 49066.522	 Fe hcp (Smith)
527	 0.40715117	 20950.715	 0.67097641	 53.384463	 49026.276	 Fe hcp (Smith)
528	 0.41531188	 20839.624	 0.71115282	 53.259954	 48984.324	 Fe hcp (Smith)
529	 0.42363374	 20724.505	 0.75367965	 53.130624	 48940.591	 Fe hcp (Smith)
530	 0.43211967	 20605.238	 0.79868808	 52.996298	 48894.999	 Fe hcp (Smith)
531	 0.4407726	 20481.696	 0.84631581	 52.856797	 48847.466	 Fe hcp (Smith)
532	 0.44959551	 20353.754	 0.8967074	 52.711936	 48797.906	 Fe hcp (Smith)
533	 0.45859139	 20221.285	 0.95001443	 52.561524	 48746.23	 Fe hcp (Smith)
534	 0.46776324	 20084.16	 1.0063958	 52.405367	 48692.345	 Fe hcp (Smith)
535	 0.47711409	 19942.25	 1.0660178	 52.243264	 48636.152	 Fe hcp (Smith)
536	 0.48664696	 19795.426	 1.1290546	 52.075009	 48577.549	 Fe hcp (Smith)
537	 0.4963649	 19643.558	 1.1956882	 51.900391	 48516.429	 Fe hcp (Smith)
538	 0.50627095	 19486.517	 1.2661087	 51.719196	 48452.679	 Fe hcp (Smith)
539	 0.51636814	 19324.175	 1.3405147	 51.531201	 48386.182	 Fe hcp (Smith)
540	 0.5266595	 19156.404	 1.4191129	 51.336181	 48316.815	 Fe hcp (Smith)
541	 0.53714806	 18983.08	 1.5021189	 51.133905	 48244.45	 Fe hcp (Smith)
542	 0.54783681	 18804.078	 1.5897568	 50.92414	 48168.95	 Fe hcp (Smith)
543	 0.55872872	 18619.28	 1.6822594	 50.706644	 48090.175	 Fe hcp (Smith)
544	 0.56982674	 18428.567	 1.7798683	 50.481175	 48007.978	 Fe hcp (Smith)
545	 0.58113378	 18231.827	 1.8828339	 50.247485	 47922.202	 Fe hcp (Smith)
546	 0.59265268	 18028.952	 1.9914154	 50.005322	 47832.686	 Fe hcp (Smith)
547	 0.60438627	 17819.839	 2.1058803	 49.754433	 47739.259	 Fe hcp (Smith)
548	 0.6163373	 17604.394	 2.2265046	 49.494559	 47641.743	 Fe hcp (Smith)
549	 0.62850843	 17382.528	 2.3535726	 49.22544	 47539.951	 Fe hcp (Smith)
550	 0.6409023	 17154.159	 2.4873764	 48.946814	 47433.687	 Fe hcp (Smith)
551	 0.65352142	 16919.216	 2.6282156	 48.658416	 47322.744	 Fe hcp (Smith)
552	 0.66636824	 16677.638	 2.7763968	 48.359979	 47206.906	 Fe hcp (Smith)
553	 0.67944511	 16429.375	 2.9322333	 48.051238	 47085.947	 Fe hcp (Smith)
554	 0.69275429	 16174.387	 3.0960441	 47.731923	 46959.627	 Fe hcp (Smith)
555	 0.70629793	 15912.649	 3.2681537	 47.401767	 46827.696	 Fe hcp (Smith)
556	 0.72007808	 15644.148	 3.4488908	 47.060501	 46689.888	 Fe hcp (Smith)
557	 0.73409668	 15368.888	 3.6385879	 46.707858	 46545.927	 Fe hcp (Smith)
558	 0.74835556	 15086.886	 3.8375802	 46.343571	 46395.519	 Fe hcp (Smith)
559	 0.76285646	 14798.177	 4.0462045	 45.967372	 46238.353	 Fe hcp (Smith)
560	 0.777601	 14502.815	 4.2647981	 45.578998	 46074.102	 Fe hcp (Smith)
561	 0.79259071	 14200.869	 4.4936977	 45.178183	 45902.421	 Fe hcp (Smith)
562	 0.80782707	 13892.428	 4.7332384	 44.764665	 45722.94	 Fe hcp (Smith)
563	 0.82331144	 13577.603	 4.983752	 44.33818	 45535.272	 Fe hcp (Smith)
564	 0.83904518	 13256.521	 5.2455663	 43.898467	 45339	 Fe hcp (Smith)
565	 0.85502959	 12929.333	 5.5190032	 43.445261	 45133.681	 Fe hcp (Smith)
566	 0.871266	 12596.207	 5.8043779	 42.978297	 44918.843	 Fe hcp (Smith)
567	 0.88775576	 12257.335	 6.1019976	 42.497306	 44693.977	 Fe hcp (Smith)
568	 0.90450033	 11912.927	 6.4121603	 42.002016	 44458.539	 Fe hcp (Smith)
569	 0.9215013	 11563.214	 6.7351539	 41.492145	 44211.941	 Fe hcp (Smith)
570	 0.93876047	 11208.448	 7.0712551	 40.967399	 43953.544	 Fe hcp (Smith)
571	 0.95627992	 10848.898	 7.4207293	 40.427474	 43682.658	 Fe hcp (Smith)
572	 0.97406213	 10484.851	 7.78383	 39.872044	 43398.527	 Fe hcp (Smith)
573	 0.98446064	 10272.511	 8	 39.543815	 43227.947	 Fe hcp (Smith)
574	 0.98446064	 10272.511	 8	 22.583117	 43227.947	 Si PPv (Sakai)
577	 0.98661509	 10247.24	 8.0259934	 22.740337	 43184.521	 Si PPv (Sakai)
578	 0.99523133	 10146.723	 8.1308053	 22.642757	 43011.201	 Si PPv (Sakai)
579	 1.0097257	 9979.5713	 8.3102198	 22.479364	 42720.852	 Si PPv (Sakai)
580	 1.0255541	 9799.7131	 8.5105925	 22.301946	 42405.39	 Si PPv (Sakai)
581	 1.0417953	 9617.9434	 8.7210241	 22.120907	 42083.281	 Si PPv (Sakai)
582	 1.0583175	 9435.7933	 8.9401236	 21.93769	 41757.079	 Si PPv (Sakai)
583	 1.0751045	 9253.4584	 9.1679299	 21.752429	 41427.017	 Si PPv (Sakai)
584	 1.0921558	 9070.9554	 9.4046867	 21.565082	 41093.006	 Si PPv (Sakai)
585	 1.1094734	 8888.28	 9.6506675	 21.375581	 40754.913	 Si PPv (Sakai)
586	 1.1270591	 8705.4285	 9.9061511	 21.183854	 40412.602	 Si PPv (Sakai)
587	 1.1449148	 8522.4007	 10.171417	 20.989831	 40065.934	 Si PPv (Sakai)
588	 1.1630421	 8339.2005	 10.446744	 20.793441	 39714.769	 Si PPv (Sakai)
589	 1.1814428	 8155.8356	 10.732411	 20.594615	 39358.968	 Si PPv (Sakai)
590	 1.2001182	 7972.3181	 11.028693	 20.393282	 38998.394	 Si PPv (Sakai)
591	 1.2190698	 7788.6641	 11.335865	 20.189375	 38632.906	 Si PPv (Sakai)
592	 1.2382988	 7604.8934	 11.654196	 19.982823	 38262.365	 Si PPv (Sakai)
593	 1.2578065	 7421.03	 11.983954	 19.773558	 37886.63	 Si PPv (Sakai)
594	 1.2775942	 7237.1017	 12.325402	 19.561511	 37505.557	 Si PPv (Sakai)
595	 1.2976631	 7053.1394	 12.678797	 19.346611	 37119.002	 Si PPv (Sakai)
596	 1.3180145	 6869.1779	 13.044392	 19.128789	 36726.817	 Si PPv (Sakai)
597	 1.3386498	 6685.2545	 13.422437	 18.907971	 36328.849	 Si PPv (Sakai)
598	 1.3595706	 6501.4094	 13.813175	 18.684084	 35924.941	 Si PPv (Sakai)
599	 1.3807789	 6317.6851	 14.216846	 18.457049	 35514.927	 Si PPv (Sakai)
600	 1.4022769	 6134.1255	 14.633687	 18.226785	 35098.633	 Si PPv (Sakai)
601	 1.4240673	 5950.7761	 15.063934	 17.993206	 34675.875	 Si PPv (Sakai)
602	 1.4461534	 5767.6825	 15.507821	 17.756218	 34246.453	 Si PPv (Sakai)
603	 1.4685393	 5584.8904	 15.965586	 17.51572	 33810.149	 Si PPv (Sakai)
604	 1.49123	 5402.4441	 16.437473	 17.271599	 33366.725	 Si PPv (Sakai)
605	 1.5142317	 5220.3857	 16.923735	 17.023732	 32915.916	 Si PPv (Sakai)
606	 1.537552	 5038.7539	 17.424641	 16.771977	 32457.424	 Si PPv (Sakai)
607	 1.5612004	 4857.5822	 17.940483	 16.516173	 31990.909	 Si PPv (Sakai)
608	 1.5850686	 4677.7928	 18.468912	 16.257434	 31518.361	 Si PPv (Sakai)
609	 1.6090179	 4500.4799	 19.006724	 15.997218	 31042.401	 Si PPv (Sakai)
610	 1.6329802	 4326.1604	 19.552133	 15.736226	 30564.286	 Si PPv (Sakai)
611	 1.6524304	 4186.9365	 20	 15.523892	 30174.746	 Si PPv (Sakai)
612	 1.6524304	 4186.9365	 20	 3.4905018	 30174.746	 H/He (Chabrier)
615	 1.6582931	 4176.6721	 20.033639	 3.8329893	 30149.009	 H/He (Chabrier)
616	 1.6781998	 4142.3206	 20.149329	 3.81702	 30062.662	 H/He (Chabrier)
617	 1.703347	 4099.9935	 20.29875	 3.7973475	 29955.817	 H/He (Chabrier)
618	 1.7297151	 4056.8298	 20.459393	 3.7772909	 29846.355	 H/He (Chabrier)
619	 1.7566434	 4013.9688	 20.627689	 3.7573798	 29737.163	 H/He (Chabrier)
620	 1.7734629	 3987.7942	 20.735004	 3.7452225	 29670.24	 H/He (Chabrier)
621	 1.7769942	 3982.3552	 20.757751	 3.7426965	 29656.311	 H/He (Chabrier)
622	 1.7825825	 3973.7876	 20.793901	 3.7385191	 29634.35	 H/He (Chabrier)
623	 1.7881422	 3965.3117	 20.830051	 3.7343521	 29612.599	 H/He (Chabrier)
624	 1.8100842	 3932.3167	 20.974532	 3.7181335	 29527.68	 H/He (Chabrier)
625	 1.8375114	 3892.0615	 21.159225	 3.6983516	 29423.548	 H/He (Chabrier)
626	 1.8662299	 3851.0299	 21.357539	 3.6781942	 29316.822	 H/He (Chabrier)
627	 1.895558	 3810.246	 21.565322	 3.6581641	 29210.162	 H/He (Chabrier)
628	 1.9254064	 3769.8371	 21.78231	 3.6383238	 29103.923	 H/He (Chabrier)
629	 1.9557708	 3729.8054	 22.00883	 3.6186738	 28998.135	 H/He (Chabrier)
630	 1.9866593	 3690.1361	 22.245309	 3.5992065	 28892.783	 H/He (Chabrier)
631	 2.0180819	 3650.8121	 22.492208	 3.5799134	 28787.842	 H/He (Chabrier)
632	 2.0500489	 3611.8163	 22.750012	 3.5607856	 28683.29	 H/He (Chabrier)
633	 2.0825709	 3573.1318	 23.019229	 3.5418147	 28579.099	 H/He (Chabrier)
634	 2.094515	 3559.1639	 23.119875	 3.5349658	 28541.364	 H/He (Chabrier)
635	 2.1008596	 3551.7951	 23.173727	 3.5313528	 28521.433	 H/He (Chabrier)
636	 2.1040572	 3548.0945	 23.200969	 3.5295373	 28511.418	 H/He (Chabrier)
637	 2.1078279	 3543.7421	 23.233183	 3.5272783	 28499.631	 H/He (Chabrier)
638	 2.1265172	 3522.3492	 23.394252	 3.5161763	 28441.559	 H/He (Chabrier)
639	 2.1577046	 3487.2979	 23.668256	 3.4979918	 28345.925	 H/He (Chabrier)
640	 2.1917788	 3449.8857	 23.975158	 3.47859	 28243.194	 H/He (Chabrier)
641	 2.2115264	 3428.6067	 24.156658	 3.4675582	 28184.465	 H/He (Chabrier)
642	 2.2441458	 3394.0759	 24.462357	 3.4497018	 28088.714	 H/He (Chabrier)
643	 2.2797151	 3357.26	 24.80415	 3.4306709	 27986.032	 H/He (Chabrier)
644	 2.3162684	 3320.2872	 25.164678	 3.4115658	 27882.305	 H/He (Chabrier)
645	 2.3535161	 3283.4612	 25.541835	 3.3925432	 27778.393	 H/He (Chabrier)
646	 2.3914285	 3246.8095	 25.935969	 3.373617	 27674.394	 H/He (Chabrier)
647	 2.4300123	 3210.3221	 26.347808	 3.3547819	 27570.296	 H/He (Chabrier)
648	 2.4692795	 3173.9842	 26.77817	 3.3360297	 27466.073	 H/He (Chabrier)
649	 2.476308	 3167.5613	 26.856405	 3.3327157	 27447.595	 H/He (Chabrier)
650	 2.4820654	 3162.3178	 26.920765	 3.3300104	 27432.497	 H/He (Chabrier)
651	 2.5105309	 3136.629	 27.242567	 3.3159772	 27358.289	 H/He (Chabrier)
652	 2.5416591	 3108.9731	 27.601343	 3.3008742	 27277.922	 H/He (Chabrier)
653	 2.5814555	 3074.2489	 28.070566	 3.2819201	 27176.325	 H/He (Chabrier)
654	 2.6232686	 3038.4914	 28.576427	 3.2624119	 27070.911	 H/He (Chabrier)
655	 2.6660108	 3002.6661	 29.10728	 3.2428766	 26964.504	 H/He (Chabrier)
656	 2.7095398	 2966.894	 29.662333	 3.22338	 26857.476	 H/He (Chabrier)
657	 2.7538479	 2931.1787	 30.242421	 3.2039236	 26749.853	 H/He (Chabrier)
658	 2.7989463	 2895.5079	 30.848648	 3.1845004	 26641.616	 H/He (Chabrier)
659	 2.8448486	 2859.8674	 31.482199	 3.1651024	 26532.737	 H/He (Chabrier)
660	 2.8915692	 2824.2425	 32.144315	 3.1457213	 26423.185	 H/He (Chabrier)
661	 2.8984279	 2819.0658	 32.242991	 3.1429056	 26407.206	 H/He (Chabrier)
662	 2.9054951	 2813.7456	 32.345062	 3.1398623	 26390.766	 H/He (Chabrier)
663	 2.9125349	 2808.4602	 32.447133	 3.1368172	 26374.411	 H/He (Chabrier)
664	 2.9473329	 2782.5374	 32.957488	 3.1218869	 26293.864	 H/He (Chabrier)
665	 2.993818	 2748.4178	 33.654422	 3.1022464	 26187.018	 H/He (Chabrier)
666	 3.042957	 2712.9518	 34.410156	 3.0818438	 26074.971	 H/He (Chabrier)
667	 3.0932254	 2677.2751	 35.203646	 3.0613328	 25961.262	 H/He (Chabrier)
668	 3.1444197	 2641.5345	 36.033118	 3.0407976	 25846.366	 H/He (Chabrier)
669	 3.196524	 2605.7388	 36.899651	 3.0202429	 25730.324	 H/He (Chabrier)
670	 3.249548	 2569.8785	 37.80478	 2.999663	 25613.117	 H/He (Chabrier)
671	 3.3035052	 2533.9419	 38.750149	 2.9790509	 25494.721	 H/He (Chabrier)
672	 3.3205597	 2522.6947	 39.054087	 2.9726021	 25457.476	 H/He (Chabrier)
673	 3.3369625	 2511.9261	 39.348745	 2.9664288	 25421.732	 H/He (Chabrier)
674	 3.3833972	 2481.7	 40.195198	 2.948072	 25320.826	 H/He (Chabrier)
675	 3.4304595	 2451.4438	 41.071654	 2.9297079	 25218.908	 H/He (Chabrier)
676	 3.4540217	 2436.4335	 41.517511	 2.9206018	 25168.011	 H/He (Chabrier)
677	 3.4748659	 2423.2291	 41.915874	 2.9125936	 25123.057	 H/He (Chabrier)
678	 3.4838801	 2417.54	 42.089294	 2.9091513	 25103.635	 H/He (Chabrier)
679	 3.4928584	 2411.8861	 42.262715	 2.9057328	 25084.299	 H/He (Chabrier)
680	 3.5367967	 2384.3948	 43.121353	 2.8891178	 24989.776	 H/He (Chabrier)
681	 3.5935351	 2349.3163	 44.254676	 2.8679341	 24867.973	 H/He (Chabrier)
682	 3.6531776	 2312.93	 45.475991	 2.8459801	 24740.234	 H/He (Chabrier)
683	 3.7141022	 2276.2512	 46.755474	 2.8238692	 24610.049	 H/He (Chabrier)
684	 3.7760904	 2239.4133	 48.090582	 2.8016817	 24477.889	 H/He (Chabrier)
685	 3.7827392	 2235.49	 48.235783	 2.7992023	 24463.73	 H/He (Chabrier)
686	 3.7893706	 2231.5823	 48.380983	 2.796708	 24449.606	 H/He (Chabrier)
687	 3.8222712	 2212.2748	 49.106986	 2.7843883	 24379.514	 H/He (Chabrier)
688	 3.8804451	 2178.4512	 50.413598	 2.7628237	 24255.505	 H/He (Chabrier)
689	 3.944434	 2141.694	 51.884738	 2.7394134	 24119.004	 H/He (Chabrier)
