Press (GPa)	Temp (K)	Density (g/cm^-3)	dT/dP (K/GPa)
0.32959	171.84	1.2019	10.859
0.32959	175.1	1.2015	11.088
0.32959	178.37	1.2011	11.317
0.32959	181.63	1.2007	11.548
0.32959	184.9	1.2003	11.779
0.32959	188.16	1.1999	12.011
0.32959	191.43	1.1995	12.245
0.32959	194.69	1.1991	12.48
0.32959	197.96	1.1986	12.717
0.32959	201.22	1.1982	12.955
0.32959	204.49	1.1977	13.194
0.32959	207.76	1.1973	13.433
0.32959	211.02	1.1968	13.674
0.32959	214.29	1.1964	13.917
0.32959	217.55	1.1959	14.163
0.32959	220.82	1.1954	14.412
0.32959	224.08	1.195	14.662
0.32959	227.35	1.1945	14.915
0.32959	230.61	1.194	15.168
0.32959	233.88	1.1935	15.421
0.32959	237.14	1.193	15.674
0.32959	240.41	1.1925	15.926
0.32959	243.67	1.192	16.177
0.32959	246.94	1.1915	16.425
0.32959	250.2	1.1909	16.67
0.32959	253.47	1.1904	16.911
0.32959	256.73	1.1899	17.148
0.32959	260	1.1893	17.38
0.3449	100	1.2103	6.0423
0.3449	103.27	1.21	6.2491
0.3449	106.53	1.2098	6.4567
0.3449	109.8	1.2095	6.665
0.3449	113.06	1.2092	6.8741
0.3449	116.33	1.2089	7.0841
0.3449	119.59	1.2086	7.2948
0.3449	122.86	1.2083	7.5063
0.3449	126.12	1.208	7.7186
0.3449	129.39	1.2077	7.9318
0.3449	132.65	1.2074	8.1459
0.3449	135.92	1.2071	8.3608
0.3449	139.18	1.2067	8.5766
0.3449	142.45	1.2064	8.7934
0.3449	145.71	1.2061	9.0111
0.3449	148.98	1.2057	9.2297
0.3449	152.24	1.2054	9.4492
0.3449	155.51	1.205	9.6697
0.3449	158.78	1.2046	9.8913
0.3449	162.04	1.2043	10.114
0.3449	165.31	1.2039	10.337
0.3449	168.57	1.2035	10.562
0.3449	171.84	1.2031	10.787
0.3449	175.1	1.2027	11.014
0.3449	178.37	1.2023	11.242
0.3449	181.63	1.2019	11.471
0.3449	184.9	1.2015	11.7
0.3449	188.16	1.2011	11.931
0.3449	191.43	1.2007	12.163
0.3449	194.69	1.2003	12.397
0.3449	197.96	1.1998	12.632
0.3449	201.22	1.1994	12.868
0.3449	204.49	1.199	13.105
0.3449	207.76	1.1985	13.342
0.3449	211.02	1.1981	13.581
0.3449	214.29	1.1976	13.823
0.3449	217.55	1.1971	14.067
0.3449	220.82	1.1967	14.314
0.3449	224.08	1.1962	14.563
0.3449	227.35	1.1957	14.814
0.3449	230.61	1.1952	15.065
0.3449	233.88	1.1947	15.316
0.3449	237.14	1.1942	15.567
0.3449	240.41	1.1937	15.817
0.3449	243.67	1.1932	16.065
0.3449	246.94	1.1927	16.31
0.3449	250.2	1.1922	16.553
0.3449	253.47	1.1917	16.791
0.3449	256.73	1.1911	17.026
0.3449	260	1.1906	17.255
0.3602	100	1.2115	6.0022
0.3602	103.27	1.2112	6.2077
0.3602	106.53	1.2109	6.4139
0.3602	109.8	1.2107	6.6209
0.3602	113.06	1.2104	6.8287
0.3602	116.33	1.2101	7.0372
0.3602	119.59	1.2098	7.2466
0.3602	122.86	1.2095	7.4568
0.3602	126.12	1.2092	7.6677
0.3602	129.39	1.2089	7.8795
0.3602	132.65	1.2086	8.0922
0.3602	135.92	1.2082	8.3057
0.3602	139.18	1.2079	8.5202
0.3602	142.45	1.2076	8.7355
0.3602	145.71	1.2072	8.9518
0.3602	148.98	1.2069	9.1689
0.3602	152.24	1.2065	9.387
0.3602	155.51	1.2062	9.6061
0.3602	158.78	1.2058	9.8261
0.3602	162.04	1.2054	10.047
0.3602	165.31	1.2051	10.269
0.3602	168.57	1.2047	10.492
0.3602	171.84	1.2043	10.716
0.3602	175.1	1.2039	10.941
0.3602	178.37	1.2035	11.167
0.3602	181.63	1.2031	11.395
0.3602	184.9	1.2027	11.623
0.3602	188.16	1.2023	11.852
0.3602	191.43	1.2019	12.082
0.3602	194.69	1.2015	12.315
0.3602	197.96	1.201	12.548
0.3602	201.22	1.2006	12.783
0.3602	204.49	1.2002	13.018
0.3602	207.76	1.1997	13.253
0.3602	211.02	1.1993	13.491
0.3602	214.29	1.1988	13.73
0.3602	217.55	1.1984	13.973
0.3602	220.82	1.1979	14.218
0.3602	224.08	1.1974	14.465
0.3602	227.35	1.1969	14.714
0.3602	230.61	1.1965	14.963
0.3602	233.88	1.196	15.212
0.3602	237.14	1.1955	15.461
0.3602	240.41	1.195	15.709
0.3602	243.67	1.1945	15.954
0.3602	246.94	1.194	16.198
0.3602	250.2	1.1934	16.438
0.3602	253.47	1.1929	16.674
0.3602	256.73	1.1924	16.906
0.3602	260	1.1919	17.133
0.37551	100	1.2126	5.9626
0.37551	103.27	1.2123	6.1668
0.37551	106.53	1.2121	6.3717
0.37551	109.8	1.2118	6.5773
0.37551	113.06	1.2115	6.7838
0.37551	116.33	1.2112	6.991
0.37551	119.59	1.2109	7.1991
0.37551	122.86	1.2106	7.4079
0.37551	126.12	1.2103	7.6175
0.37551	129.39	1.21	7.8279
0.37551	132.65	1.2097	8.0392
0.37551	135.92	1.2094	8.2514
0.37551	139.18	1.2091	8.4645
0.37551	142.45	1.2087	8.6784
0.37551	145.71	1.2084	8.8933
0.37551	148.98	1.2081	9.109
0.37551	152.24	1.2077	9.3257
0.37551	155.51	1.2073	9.5433
0.37551	158.78	1.207	9.7619
0.37551	162.04	1.2066	9.9815
0.37551	165.31	1.2063	10.202
0.37551	168.57	1.2059	10.423
0.37551	171.84	1.2055	10.646
0.37551	175.1	1.2051	10.87
0.37551	178.37	1.2047	11.094
0.37551	181.63	1.2043	11.32
0.37551	184.9	1.2039	11.546
0.37551	188.16	1.2035	11.774
0.37551	191.43	1.2031	12.003
0.37551	194.69	1.2027	12.233
0.37551	197.96	1.2022	12.466
0.37551	201.22	1.2018	12.698
0.37551	204.49	1.2014	12.931
0.37551	207.76	1.2009	13.165
0.37551	211.02	1.2005	13.401
0.37551	214.29	1.2	13.639
0.37551	217.55	1.1996	13.88
0.37551	220.82	1.1991	14.123
0.37551	224.08	1.1986	14.369
0.37551	227.35	1.1982	14.615
0.37551	230.61	1.1977	14.862
0.37551	233.88	1.1972	15.11
0.37551	237.14	1.1967	15.356
0.37551	240.41	1.1962	15.602
0.37551	243.67	1.1957	15.846
0.37551	246.94	1.1952	16.087
0.37551	250.2	1.1947	16.325
0.37551	253.47	1.1942	16.559
0.37551	256.73	1.1936	16.789
0.37551	260	1.1931	17.014
0.39082	100	1.2137	5.9236
0.39082	103.27	1.2135	6.1264
0.39082	106.53	1.2132	6.33
0.39082	109.8	1.2129	6.5344
0.39082	113.06	1.2127	6.7395
0.39082	116.33	1.2124	6.9455
0.39082	119.59	1.2121	7.1522
0.39082	122.86	1.2118	7.3597
0.39082	126.12	1.2115	7.5679
0.39082	129.39	1.2112	7.7771
0.39082	132.65	1.2109	7.987
0.39082	135.92	1.2105	8.1978
0.39082	139.18	1.2102	8.4095
0.39082	142.45	1.2099	8.6221
0.39082	145.71	1.2096	8.8356
0.39082	148.98	1.2092	9.0499
0.39082	152.24	1.2089	9.2652
0.39082	155.51	1.2085	9.4814
0.39082	158.78	1.2082	9.6986
0.39082	162.04	1.2078	9.9167
0.39082	165.31	1.2074	10.136
0.39082	168.57	1.2071	10.356
0.39082	171.84	1.2067	10.577
0.39082	175.1	1.2063	10.799
0.39082	178.37	1.2059	11.022
0.39082	181.63	1.2055	11.246
0.39082	184.9	1.2051	11.471
0.39082	188.16	1.2047	11.697
0.39082	191.43	1.2043	11.924
0.39082	194.69	1.2039	12.154
0.39082	197.96	1.2034	12.384
0.39082	201.22	1.203	12.615
0.39082	204.49	1.2026	12.846
0.39082	207.76	1.2021	13.079
0.39082	211.02	1.2017	13.313
0.39082	214.29	1.2012	13.549
0.39082	217.55	1.2008	13.788
0.39082	220.82	1.2003	14.03
0.39082	224.08	1.1999	14.273
0.39082	227.35	1.1994	14.518
0.39082	230.61	1.1989	14.763
0.39082	233.88	1.1984	15.008
0.39082	237.14	1.1979	15.253
0.39082	240.41	1.1974	15.497
0.39082	243.67	1.1969	15.739
0.39082	246.94	1.1964	15.978
0.39082	250.2	1.1959	16.214
0.39082	253.47	1.1954	16.447
0.39082	256.73	1.1949	16.675
0.39082	260	1.1943	16.898
0.40612	100	1.2149	5.8851
0.40612	103.27	1.2146	6.0866
0.40612	106.53	1.2144	6.289
0.40612	109.8	1.2141	6.4921
0.40612	113.06	1.2138	6.6959
0.40612	116.33	1.2135	6.9005
0.40612	119.59	1.2132	7.1059
0.40612	122.86	1.2129	7.3121
0.40612	126.12	1.2126	7.5191
0.40612	129.39	1.2123	7.7269
0.40612	132.65	1.212	7.9355
0.40612	135.92	1.2117	8.145
0.40612	139.18	1.2114	8.3553
0.40612	142.45	1.211	8.5666
0.40612	145.71	1.2107	8.7787
0.40612	148.98	1.2104	8.9916
0.40612	152.24	1.21	9.2055
0.40612	155.51	1.2097	9.4204
0.40612	158.78	1.2093	9.6362
0.40612	162.04	1.209	9.8529
0.40612	165.31	1.2086	10.07
0.40612	168.57	1.2082	10.289
0.40612	171.84	1.2078	10.509
0.40612	175.1	1.2075	10.729
0.40612	178.37	1.2071	10.951
0.40612	181.63	1.2067	11.174
0.40612	184.9	1.2063	11.397
0.40612	188.16	1.2059	11.621
0.40612	191.43	1.2055	11.847
0.40612	194.69	1.2051	12.075
0.40612	197.96	1.2046	12.304
0.40612	201.22	1.2042	12.533
0.40612	204.49	1.2038	12.763
0.40612	207.76	1.2033	12.993
0.40612	211.02	1.2029	13.226
0.40612	214.29	1.2024	13.461
0.40612	217.55	1.202	13.698
0.40612	220.82	1.2015	13.938
0.40612	224.08	1.2011	14.179
0.40612	227.35	1.2006	14.422
0.40612	230.61	1.2001	14.665
0.40612	233.88	1.1996	14.908
0.40612	237.14	1.1991	15.151
0.40612	240.41	1.1987	15.393
0.40612	243.67	1.1982	15.633
0.40612	246.94	1.1977	15.871
0.40612	250.2	1.1971	16.105
0.40612	253.47	1.1966	16.336
0.40612	256.73	1.1961	16.562
0.40612	260	1.1956	16.784
0.42143	100	1.216	5.8471
0.42143	103.27	1.2158	6.0474
0.42143	106.53	1.2155	6.2484
0.42143	109.8	1.2152	6.4503
0.42143	113.06	1.2149	6.6528
0.42143	116.33	1.2147	6.8562
0.42143	119.59	1.2144	7.0603
0.42143	122.86	1.2141	7.2652
0.42143	126.12	1.2138	7.4708
0.42143	129.39	1.2135	7.6773
0.42143	132.65	1.2132	7.8847
0.42143	135.92	1.2128	8.0928
0.42143	139.18	1.2125	8.3019
0.42143	142.45	1.2122	8.5118
0.42143	145.71	1.2119	8.7225
0.42143	148.98	1.2115	8.9342
0.42143	152.24	1.2112	9.1467
0.42143	155.51	1.2108	9.3602
0.42143	158.78	1.2105	9.5746
0.42143	162.04	1.2101	9.7899
0.42143	165.31	1.2098	10.006
0.42143	168.57	1.2094	10.223
0.42143	171.84	1.209	10.441
0.42143	175.1	1.2086	10.661
0.42143	178.37	1.2082	10.881
0.42143	181.63	1.2079	11.102
0.42143	184.9	1.2075	11.324
0.42143	188.16	1.2071	11.547
0.42143	191.43	1.2066	11.771
0.42143	194.69	1.2062	11.997
0.42143	197.96	1.2058	12.224
0.42143	201.22	1.2054	12.452
0.42143	204.49	1.205	12.68
0.42143	207.76	1.2045	12.909
0.42143	211.02	1.2041	13.14
0.42143	214.29	1.2036	13.373
0.42143	217.55	1.2032	13.609
0.42143	220.82	1.2027	13.847
0.42143	224.08	1.2023	14.086
0.42143	227.35	1.2018	14.327
0.42143	230.61	1.2013	14.568
0.42143	233.88	1.2008	14.81
0.42143	237.14	1.2004	15.051
0.42143	240.41	1.1999	15.291
0.42143	243.67	1.1994	15.529
0.42143	246.94	1.1989	15.765
0.42143	250.2	1.1984	15.998
0.42143	253.47	1.1979	16.227
0.42143	256.73	1.1973	16.452
0.42143	260	1.1968	16.672
0.43673	100	1.2171	5.8096
0.43673	103.27	1.2169	6.0086
0.43673	106.53	1.2166	6.2085
0.43673	109.8	1.2164	6.409
0.43673	113.06	1.2161	6.6103
0.43673	116.33	1.2158	6.8124
0.43673	119.59	1.2155	7.0153
0.43673	122.86	1.2152	7.2189
0.43673	126.12	1.2149	7.4233
0.43673	129.39	1.2146	7.6285
0.43673	132.65	1.2143	7.8345
0.43673	135.92	1.214	8.0414
0.43673	139.18	1.2137	8.2491
0.43673	142.45	1.2133	8.4577
0.43673	145.71	1.213	8.6672
0.43673	148.98	1.2127	8.8774
0.43673	152.24	1.2123	9.0886
0.43673	155.51	1.212	9.3008
0.43673	158.78	1.2116	9.5138
0.43673	162.04	1.2113	9.7278
0.43673	165.31	1.2109	9.9425
0.43673	168.57	1.2105	10.158
0.43673	171.84	1.2102	10.375
0.43673	175.1	1.2098	10.593
0.43673	178.37	1.2094	10.812
0.43673	181.63	1.209	11.031
0.43673	184.9	1.2086	11.252
0.43673	188.16	1.2082	11.473
0.43673	191.43	1.2078	11.696
0.43673	194.69	1.2074	11.92
0.43673	197.96	1.207	12.146
0.43673	201.22	1.2066	12.372
0.43673	204.49	1.2061	12.599
0.43673	207.76	1.2057	12.826
0.43673	211.02	1.2053	13.056
0.43673	214.29	1.2048	13.287
0.43673	217.55	1.2044	13.521
0.43673	220.82	1.2039	13.757
0.43673	224.08	1.2035	13.995
0.43673	227.35	1.203	14.234
0.43673	230.61	1.2025	14.473
0.43673	233.88	1.2021	14.713
0.43673	237.14	1.2016	14.952
0.43673	240.41	1.2011	15.19
0.43673	243.67	1.2006	15.426
0.43673	246.94	1.2001	15.661
0.43673	250.2	1.1996	15.892
0.43673	253.47	1.1991	16.12
0.43673	256.73	1.1986	16.343
0.43673	260	1.198	16.561
0.45204	100	1.2183	5.7725
0.45204	103.27	1.218	5.9704
0.45204	106.53	1.2177	6.169
0.45204	109.8	1.2175	6.3683
0.45204	113.06	1.2172	6.5684
0.45204	116.33	1.2169	6.7692
0.45204	119.59	1.2166	6.9708
0.45204	122.86	1.2163	7.1732
0.45204	126.12	1.2161	7.3763
0.45204	129.39	1.2157	7.5803
0.45204	132.65	1.2154	7.785
0.45204	135.92	1.2151	7.9907
0.45204	139.18	1.2148	8.1971
0.45204	142.45	1.2145	8.4044
0.45204	145.71	1.2142	8.6125
0.45204	148.98	1.2138	8.8215
0.45204	152.24	1.2135	9.0314
0.45204	155.51	1.2131	9.2422
0.45204	158.78	1.2128	9.4539
0.45204	162.04	1.2124	9.6665
0.45204	165.31	1.2121	9.8799
0.45204	168.57	1.2117	10.094
0.45204	171.84	1.2113	10.31
0.45204	175.1	1.211	10.526
0.45204	178.37	1.2106	10.743
0.45204	181.63	1.2102	10.962
0.45204	184.9	1.2098	11.181
0.45204	188.16	1.2094	11.4
0.45204	191.43	1.209	11.622
0.45204	194.69	1.2086	11.845
0.45204	197.96	1.2082	12.069
0.45204	201.22	1.2077	12.293
0.45204	204.49	1.2073	12.518
0.45204	207.76	1.2069	12.745
0.45204	211.02	1.2065	12.972
0.45204	214.29	1.206	13.203
0.45204	217.55	1.2056	13.435
0.45204	220.82	1.2051	13.669
0.45204	224.08	1.2047	13.905
0.45204	227.35	1.2042	14.142
0.45204	230.61	1.2037	14.379
0.45204	233.88	1.2033	14.617
0.45204	237.14	1.2028	14.854
0.45204	240.41	1.2023	15.091
0.45204	243.67	1.2018	15.325
0.45204	246.94	1.2013	15.558
0.45204	250.2	1.2008	15.788
0.45204	253.47	1.2003	16.014
0.45204	256.73	1.1998	16.235
0.45204	260	1.1993	16.451
0.46735	100	1.2194	5.736
0.46735	103.27	1.2191	5.9327
0.46735	106.53	1.2189	6.13
0.46735	109.8	1.2186	6.3282
0.46735	113.06	1.2183	6.527
0.46735	116.33	1.218	6.7266
0.46735	119.59	1.2178	6.927
0.46735	122.86	1.2175	7.1281
0.46735	126.12	1.2172	7.33
0.46735	129.39	1.2169	7.5327
0.46735	132.65	1.2166	7.7362
0.46735	135.92	1.2163	7.9406
0.46735	139.18	1.2159	8.1458
0.46735	142.45	1.2156	8.3518
0.46735	145.71	1.2153	8.5586
0.46735	148.98	1.215	8.7663
0.46735	152.24	1.2146	8.9749
0.46735	155.51	1.2143	9.1844
0.46735	158.78	1.2139	9.3947
0.46735	162.04	1.2136	9.606
0.46735	165.31	1.2132	9.818
0.46735	168.57	1.2129	10.031
0.46735	171.84	1.2125	10.245
0.46735	175.1	1.2121	10.46
0.46735	178.37	1.2117	10.676
0.46735	181.63	1.2113	10.893
0.46735	184.9	1.211	11.11
0.46735	188.16	1.2106	11.329
0.46735	191.43	1.2102	11.549
0.46735	194.69	1.2097	11.77
0.46735	197.96	1.2093	11.993
0.46735	201.22	1.2089	12.216
0.46735	204.49	1.2085	12.439
0.46735	207.76	1.2081	12.664
0.46735	211.02	1.2076	12.89
0.46735	214.29	1.2072	13.119
0.46735	217.55	1.2067	13.349
0.46735	220.82	1.2063	13.582
0.46735	224.08	1.2058	13.816
0.46735	227.35	1.2054	14.051
0.46735	230.61	1.2049	14.287
0.46735	233.88	1.2044	14.523
0.46735	237.14	1.204	14.758
0.46735	240.41	1.2035	14.993
0.46735	243.67	1.203	15.226
0.46735	246.94	1.2025	15.457
0.46735	250.2	1.202	15.685
0.46735	253.47	1.2015	15.909
0.46735	256.73	1.201	16.129
0.46735	260	1.2005	16.343
0.48265	100	1.2205	5.6999
0.48265	103.27	1.2202	5.8954
0.48265	106.53	1.22	6.0916
0.48265	109.8	1.2197	6.2885
0.48265	113.06	1.2194	6.4862
0.48265	116.33	1.2192	6.6846
0.48265	119.59	1.2189	6.8837
0.48265	122.86	1.2186	7.0836
0.48265	126.12	1.2183	7.2843
0.48265	129.39	1.218	7.4858
0.48265	132.65	1.2177	7.688
0.48265	135.92	1.2174	7.8912
0.48265	139.18	1.2171	8.0951
0.48265	142.45	1.2168	8.2999
0.48265	145.71	1.2164	8.5054
0.48265	148.98	1.2161	8.7118
0.48265	152.24	1.2158	8.9191
0.48265	155.51	1.2154	9.1273
0.48265	158.78	1.2151	9.3364
0.48265	162.04	1.2147	9.5463
0.48265	165.31	1.2144	9.757
0.48265	168.57	1.214	9.9686
0.48265	171.84	1.2136	10.181
0.48265	175.1	1.2133	10.395
0.48265	178.37	1.2129	10.61
0.48265	181.63	1.2125	10.825
0.48265	184.9	1.2121	11.041
0.48265	188.16	1.2117	11.258
0.48265	191.43	1.2113	11.477
0.48265	194.69	1.2109	11.697
0.48265	197.96	1.2105	11.918
0.48265	201.22	1.2101	12.139
0.48265	204.49	1.2097	12.361
0.48265	207.76	1.2092	12.584
0.48265	211.02	1.2088	12.809
0.48265	214.29	1.2084	13.036
0.48265	217.55	1.2079	13.265
0.48265	220.82	1.2075	13.496
0.48265	224.08	1.207	13.729
