Press (GPa)	Temp (K)	Density (g/cm^-3)	dT/dP (K/GPa)
0.4502	245.51	1.2562	18.646
0.4502	248.16	1.2556	18.895
0.4502	250.82	1.2551	19.145
0.4502	253.47	1.2545	19.397
0.4502	256.12	1.2539	19.65
0.4502	258.78	1.2534	19.905
0.4502	261.43	1.2528	20.162
0.4502	264.08	1.2522	20.42
0.4502	266.73	1.2516	20.681
0.4502	269.39	1.251	20.943
0.4502	272.04	1.2504	21.207
0.4502	274.69	1.2498	21.473
0.4502	277.35	1.2492	21.74
0.4502	280	1.2486	22.01
0.45755	150	1.2732	10.529
0.45755	152.65	1.2729	10.734
0.45755	155.31	1.2725	10.94
0.45755	157.96	1.2721	11.146
0.45755	160.61	1.2717	11.354
0.45755	163.27	1.2713	11.562
0.45755	165.92	1.271	11.771
0.45755	168.57	1.2706	11.982
0.45755	171.22	1.2702	12.193
0.45755	173.88	1.2697	12.406
0.45755	176.53	1.2693	12.619
0.45755	179.18	1.2689	12.834
0.45755	181.84	1.2685	13.049
0.45755	184.49	1.2681	13.266
0.45755	187.14	1.2676	13.483
0.45755	189.8	1.2672	13.702
0.45755	192.45	1.2668	13.921
0.45755	195.1	1.2663	14.142
0.45755	197.76	1.2659	14.364
0.45755	200.41	1.2654	14.587
0.45755	203.06	1.2649	14.812
0.45755	205.71	1.2645	15.037
0.45755	208.37	1.264	15.264
0.45755	211.02	1.2635	15.492
0.45755	213.67	1.263	15.722
0.45755	216.33	1.2626	15.952
0.45755	218.98	1.2621	16.184
0.45755	221.63	1.2616	16.417
0.45755	224.29	1.2611	16.652
0.45755	226.94	1.2606	16.887
0.45755	229.59	1.26	17.125
0.45755	232.24	1.2595	17.363
0.45755	234.9	1.259	17.604
0.45755	237.55	1.2585	17.845
0.45755	240.2	1.2579	18.088
0.45755	242.86	1.2574	18.333
0.45755	245.51	1.2569	18.579
0.45755	248.16	1.2563	18.827
0.45755	250.82	1.2558	19.076
0.45755	253.47	1.2552	19.327
0.45755	256.12	1.2546	19.579
0.45755	258.78	1.2541	19.833
0.45755	261.43	1.2535	20.089
0.45755	264.08	1.2529	20.346
0.45755	266.73	1.2523	20.605
0.45755	269.39	1.2517	20.866
0.45755	272.04	1.2511	21.129
0.45755	274.69	1.2505	21.393
0.45755	277.35	1.2499	21.66
0.45755	280	1.2493	21.928
0.4649	150	1.2739	10.494
0.4649	152.65	1.2735	10.698
0.4649	155.31	1.2731	10.903
0.4649	157.96	1.2727	11.109
0.4649	160.61	1.2724	11.316
0.4649	163.27	1.272	11.523
0.4649	165.92	1.2716	11.732
0.4649	168.57	1.2712	11.941
0.4649	171.22	1.2708	12.152
0.4649	173.88	1.2704	12.364
0.4649	176.53	1.27	12.577
0.4649	179.18	1.2696	12.79
0.4649	181.84	1.2691	13.005
0.4649	184.49	1.2687	13.221
0.4649	187.14	1.2683	13.438
0.4649	189.8	1.2678	13.655
0.4649	192.45	1.2674	13.874
0.4649	195.1	1.267	14.094
0.4649	197.76	1.2665	14.315
0.4649	200.41	1.266	14.537
0.4649	203.06	1.2656	14.761
0.4649	205.71	1.2651	14.986
0.4649	208.37	1.2646	15.212
0.4649	211.02	1.2642	15.439
0.4649	213.67	1.2637	15.667
0.4649	216.33	1.2632	15.897
0.4649	218.98	1.2627	16.128
0.4649	221.63	1.2622	16.36
0.4649	224.29	1.2617	16.593
0.4649	226.94	1.2612	16.828
0.4649	229.59	1.2607	17.065
0.4649	232.24	1.2602	17.302
0.4649	234.9	1.2597	17.542
0.4649	237.55	1.2591	17.782
0.4649	240.2	1.2586	18.024
0.4649	242.86	1.2581	18.268
0.4649	245.51	1.2575	18.513
0.4649	248.16	1.257	18.76
0.4649	250.82	1.2564	19.008
0.4649	253.47	1.2559	19.257
0.4649	256.12	1.2553	19.508
0.4649	258.78	1.2547	19.761
0.4649	261.43	1.2542	20.016
0.4649	264.08	1.2536	20.272
0.4649	266.73	1.253	20.53
0.4649	269.39	1.2524	20.79
0.4649	272.04	1.2518	21.051
0.4649	274.69	1.2512	21.315
0.4649	277.35	1.2506	21.58
0.4649	280	1.25	21.847
0.47224	150	1.2745	10.459
0.47224	152.65	1.2741	10.663
0.47224	155.31	1.2738	10.867
0.47224	157.96	1.2734	11.072
0.47224	160.61	1.273	11.278
0.47224	163.27	1.2726	11.485
0.47224	165.92	1.2722	11.693
0.47224	168.57	1.2718	11.902
0.47224	171.22	1.2714	12.112
0.47224	173.88	1.271	12.323
0.47224	176.53	1.2706	12.535
0.47224	179.18	1.2702	12.748
0.47224	181.84	1.2698	12.961
0.47224	184.49	1.2693	13.176
0.47224	187.14	1.2689	13.392
0.47224	189.8	1.2685	13.609
0.47224	192.45	1.268	13.827
0.47224	195.1	1.2676	14.046
0.47224	197.76	1.2671	14.266
0.47224	200.41	1.2667	14.488
0.47224	203.06	1.2662	14.711
0.47224	205.71	1.2658	14.934
0.47224	208.37	1.2653	15.16
0.47224	211.02	1.2648	15.386
0.47224	213.67	1.2643	15.613
0.47224	216.33	1.2639	15.842
0.47224	218.98	1.2634	16.072
0.47224	221.63	1.2629	16.303
0.47224	224.29	1.2624	16.536
0.47224	226.94	1.2619	16.77
0.47224	229.59	1.2614	17.005
0.47224	232.24	1.2608	17.242
0.47224	234.9	1.2603	17.48
0.47224	237.55	1.2598	17.72
0.47224	240.2	1.2593	17.961
0.47224	242.86	1.2587	18.203
0.47224	245.51	1.2582	18.447
0.47224	248.16	1.2577	18.693
0.47224	250.82	1.2571	18.94
0.47224	253.47	1.2565	19.188
0.47224	256.12	1.256	19.439
0.47224	258.78	1.2554	19.69
0.47224	261.43	1.2548	19.944
0.47224	264.08	1.2543	20.199
0.47224	266.73	1.2537	20.455
0.47224	269.39	1.2531	20.714
0.47224	272.04	1.2525	20.974
0.47224	274.69	1.2519	21.236
0.47224	277.35	1.2513	21.5
0.47224	280	1.2507	21.766
0.47959	150	1.2751	10.425
0.47959	152.65	1.2748	10.628
0.47959	155.31	1.2744	10.831
0.47959	157.96	1.274	11.036
0.47959	160.61	1.2736	11.241
0.47959	163.27	1.2732	11.447
0.47959	165.92	1.2728	11.654
0.47959	168.57	1.2725	11.862
0.47959	171.22	1.2721	12.071
0.47959	173.88	1.2716	12.281
0.47959	176.53	1.2712	12.493
0.47959	179.18	1.2708	12.705
0.47959	181.84	1.2704	12.918
0.47959	184.49	1.27	13.132
0.47959	187.14	1.2696	13.347
0.47959	189.8	1.2691	13.563
0.47959	192.45	1.2687	13.78
0.47959	195.1	1.2682	13.999
0.47959	197.76	1.2678	14.218
0.47959	200.41	1.2673	14.439
0.47959	203.06	1.2669	14.661
0.47959	205.71	1.2664	14.884
0.47959	208.37	1.2659	15.108
0.47959	211.02	1.2655	15.333
0.47959	213.67	1.265	15.56
0.47959	216.33	1.2645	15.788
0.47959	218.98	1.264	16.017
0.47959	221.63	1.2635	16.247
0.47959	224.29	1.263	16.479
0.47959	226.94	1.2625	16.712
0.47959	229.59	1.262	16.946
0.47959	232.24	1.2615	17.182
0.47959	234.9	1.261	17.419
0.47959	237.55	1.2605	17.658
0.47959	240.2	1.2599	17.898
0.47959	242.86	1.2594	18.139
0.47959	245.51	1.2589	18.382
0.47959	248.16	1.2583	18.627
0.47959	250.82	1.2578	18.873
0.47959	253.47	1.2572	19.12
0.47959	256.12	1.2567	19.369
0.47959	258.78	1.2561	19.62
0.47959	261.43	1.2555	19.872
0.47959	264.08	1.2549	20.126
0.47959	266.73	1.2544	20.381
0.47959	269.39	1.2538	20.639
0.47959	272.04	1.2532	20.898
0.47959	274.69	1.2526	21.159
0.47959	277.35	1.252	21.422
0.47959	280	1.2514	21.686
0.48694	150	1.2757	10.391
0.48694	152.65	1.2754	10.593
0.48694	155.31	1.275	10.796
0.48694	157.96	1.2746	10.999
0.48694	160.61	1.2742	11.204
0.48694	163.27	1.2739	11.409
0.48694	165.92	1.2735	11.615
0.48694	168.57	1.2731	11.823
0.48694	171.22	1.2727	12.031
0.48694	173.88	1.2723	12.241
0.48694	176.53	1.2719	12.451
0.48694	179.18	1.2715	12.663
0.48694	181.84	1.271	12.875
0.48694	184.49	1.2706	13.088
0.48694	187.14	1.2702	13.303
0.48694	189.8	1.2698	13.518
0.48694	192.45	1.2693	13.734
0.48694	195.1	1.2689	13.952
0.48694	197.76	1.2684	14.17
0.48694	200.41	1.268	14.39
0.48694	203.06	1.2675	14.611
0.48694	205.71	1.2671	14.833
0.48694	208.37	1.2666	15.056
0.48694	211.02	1.2661	15.281
0.48694	213.67	1.2656	15.507
0.48694	216.33	1.2652	15.734
0.48694	218.98	1.2647	15.962
0.48694	221.63	1.2642	16.191
0.48694	224.29	1.2637	16.422
0.48694	226.94	1.2632	16.654
0.48694	229.59	1.2627	16.887
0.48694	232.24	1.2622	17.122
0.48694	234.9	1.2617	17.358
0.48694	237.55	1.2611	17.596
0.48694	240.2	1.2606	17.835
0.48694	242.86	1.2601	18.076
0.48694	245.51	1.2595	18.318
0.48694	248.16	1.259	18.561
0.48694	250.82	1.2584	18.806
0.48694	253.47	1.2579	19.052
0.48694	256.12	1.2573	19.3
0.48694	258.78	1.2568	19.55
0.48694	261.43	1.2562	19.801
0.48694	264.08	1.2556	20.054
0.48694	266.73	1.2551	20.308
0.48694	269.39	1.2545	20.564
0.48694	272.04	1.2539	20.822
0.48694	274.69	1.2533	21.082
0.48694	277.35	1.2527	21.344
0.48694	280	1.2521	21.607
0.49429	150	1.2764	10.357
0.49429	152.65	1.276	10.558
0.49429	155.31	1.2756	10.76
0.49429	157.96	1.2753	10.963
0.49429	160.61	1.2749	11.167
0.49429	163.27	1.2745	11.372
0.49429	165.92	1.2741	11.577
0.49429	168.57	1.2737	11.784
0.49429	171.22	1.2733	11.992
0.49429	173.88	1.2729	12.2
0.49429	176.53	1.2725	12.41
0.49429	179.18	1.2721	12.621
0.49429	181.84	1.2717	12.832
0.49429	184.49	1.2713	13.045
0.49429	187.14	1.2708	13.258
0.49429	189.8	1.2704	13.473
0.49429	192.45	1.27	13.688
0.49429	195.1	1.2695	13.905
0.49429	197.76	1.2691	14.123
0.49429	200.41	1.2686	14.342
0.49429	203.06	1.2682	14.562
0.49429	205.71	1.2677	14.783
0.49429	208.37	1.2672	15.005
0.49429	211.02	1.2668	15.229
