Press (GPa)	Temp (K)	Density (g/cm^-3)	dT/dP (K/GPa)
0.070328	146.43	0.93719	8.501
0.070328	150	0.93697	8.9335
0.070328	153.57	0.93674	9.365
0.070328	157.14	0.9365	9.7946
0.070328	160.71	0.93624	10.221
0.070328	164.29	0.93598	10.645
0.070328	167.86	0.93571	11.064
0.070328	171.43	0.93543	11.479
0.070328	175	0.93514	11.889
0.070328	178.57	0.93484	12.293
0.070328	182.14	0.93454	12.692
0.070328	185.71	0.93422	13.085
0.070328	189.29	0.9339	13.471
0.070328	192.86	0.93356	13.852
0.070328	196.43	0.93322	14.226
0.070328	200	0.93287	14.594
0.070328	203.57	0.93252	14.955
0.070328	207.14	0.93215	15.31
0.070328	210.71	0.93178	15.659
0.070328	214.29	0.9314	16.002
0.070328	217.86	0.93101	16.338
0.070328	221.43	0.93062	16.668
0.070328	225	0.93022	16.993
0.070328	228.57	0.92981	17.312
0.070328	232.14	0.92939	17.625
0.070328	235.71	0.92897	17.932
0.070328	239.29	0.92854	18.234
0.070328	242.86	0.92811	18.531
0.070328	246.43	0.92767	18.823
0.070328	250	0.92722	19.109
0.070328	253.57	0.92677	19.391
0.070328	257.14	0.92631	19.668
0.070328	260.71	0.92584	19.941
0.070328	264.29	0.92537	20.209
0.070328	267.86	0.9249	20.473
0.070328	271.43	0.92442	20.732
0.070328	275	0.92393	20.988
0.090634	100	0.94089	3.2211
0.090634	103.57	0.9408	3.5443
0.090634	107.14	0.9407	3.8822
0.090634	110.71	0.94059	4.2339
0.090634	114.29	0.94047	4.5983
0.090634	117.86	0.94034	4.9741
0.090634	121.43	0.94021	5.3601
0.090634	125	0.94006	5.7549
0.090634	128.57	0.9399	6.1573
0.090634	132.14	0.93974	6.5659
0.090634	135.71	0.93956	6.9793
0.090634	139.29	0.93937	7.3962
0.090634	142.86	0.93918	7.8155
0.090634	146.43	0.93897	8.236
0.090634	150	0.93876	8.6567
0.090634	153.57	0.93853	9.0765
0.090634	157.14	0.9383	9.4945
0.090634	160.71	0.93805	9.91
0.090634	164.29	0.9378	10.322
0.090634	167.86	0.93753	10.731
0.090634	171.43	0.93726	11.135
0.090634	175	0.93698	11.534
0.090634	178.57	0.93669	11.929
0.090634	182.14	0.93639	12.317
0.090634	185.71	0.93608	12.701
0.090634	189.29	0.93577	13.078
0.090634	192.86	0.93545	13.449
0.090634	196.43	0.93511	13.814
0.090634	200	0.93477	14.174
0.090634	203.57	0.93443	14.527
0.090634	207.14	0.93407	14.874
0.090634	210.71	0.93371	15.215
0.090634	214.29	0.93334	15.55
0.090634	217.86	0.93296	15.879
0.090634	221.43	0.93258	16.203
0.090634	225	0.93218	16.521
0.090634	228.57	0.93179	16.833
0.090634	232.14	0.93138	17.14
0.090634	235.71	0.93097	17.441
0.090634	239.29	0.93055	17.737
0.090634	242.86	0.93013	18.028
0.090634	246.43	0.9297	18.315
0.090634	250	0.92926	18.596
0.090634	253.57	0.92882	18.873
0.090634	257.14	0.92837	19.145
0.090634	260.71	0.92792	19.413
0.090634	264.29	0.92746	19.677
0.090634	267.86	0.927	19.937
0.090634	271.43	0.92653	20.192
0.090634	275	0.92605	20.444
0.1168	100	0.94307	3.0741
0.1168	103.57	0.94299	3.3837
0.1168	107.14	0.94289	3.7076
0.1168	110.71	0.94278	4.0449
0.1168	114.29	0.94267	4.3944
0.1168	117.86	0.94255	4.7551
0.1168	121.43	0.94242	5.1257
0.1168	125	0.94227	5.505
0.1168	128.57	0.94212	5.8917
0.1168	132.14	0.94196	6.2845
0.1168	135.71	0.94179	6.6822
0.1168	139.29	0.94162	7.0834
0.1168	142.86	0.94143	7.4871
0.1168	146.43	0.94123	7.892
0.1168	150	0.94102	8.2973
0.1168	153.57	0.94081	8.7019
0.1168	157.14	0.94058	9.105
0.1168	160.71	0.94035	9.5058
0.1168	164.29	0.9401	9.9037
0.1168	167.86	0.93985	10.298
0.1168	171.43	0.93959	10.688
0.1168	175	0.93932	11.074
0.1168	178.57	0.93904	11.455
0.1168	182.14	0.93875	11.831
0.1168	185.71	0.93845	12.202
0.1168	189.29	0.93815	12.567
0.1168	192.86	0.93784	12.927
0.1168	196.43	0.93752	13.281
0.1168	200	0.93719	13.629
0.1168	203.57	0.93686	13.972
0.1168	207.14	0.93651	14.308
0.1168	210.71	0.93616	14.64
0.1168	214.29	0.93581	14.965
0.1168	217.86	0.93544	15.285
0.1168	221.43	0.93507	15.599
0.1168	225	0.93469	15.909
0.1168	228.57	0.93431	16.213
0.1168	232.14	0.93392	16.511
0.1168	235.71	0.93352	16.805
0.1168	239.29	0.93312	17.094
0.1168	242.86	0.93271	17.378
0.1168	246.43	0.93229	17.657
0.1168	250	0.93187	17.932
0.1168	253.57	0.93144	18.203
0.1168	257.14	0.93101	18.469
0.1168	260.71	0.93057	18.731
0.1168	264.29	0.93012	18.989
0.1168	267.86	0.92967	19.243
0.1168	271.43	0.92922	19.493
0.1168	275	0.92876	19.74
0.15053	100	0.94583	2.8833
0.15053	103.57	0.94574	3.1752
0.15053	107.14	0.94565	3.4808
0.15053	110.71	0.94555	3.7992
0.15053	114.29	0.94545	4.1295
0.15053	117.86	0.94533	4.4705
0.15053	121.43	0.94521	4.8211
0.15053	125	0.94507	5.1802
0.15053	128.57	0.94493	5.5465
0.15053	132.14	0.94478	5.9187
0.15053	135.71	0.94462	6.2959
0.15053	139.29	0.94445	6.6766
0.15053	142.86	0.94428	7.0599
0.15053	146.43	0.94409	7.4446
0.15053	150	0.94389	7.8299
0.15053	153.57	0.94369	8.2148
0.15053	157.14	0.94347	8.5984
0.15053	160.71	0.94325	8.9802
0.15053	164.29	0.94302	9.3594
0.15053	167.86	0.94278	9.7354
0.15053	171.43	0.94253	10.108
0.15053	175	0.94228	10.476
0.15053	178.57	0.94201	10.84
0.15053	182.14	0.94174	11.2
0.15053	185.71	0.94146	11.555
0.15053	189.29	0.94117	11.904
0.15053	192.86	0.94087	12.249
0.15053	196.43	0.94057	12.588
0.15053	200	0.94026	12.922
0.15053	203.57	0.93994	13.251
0.15053	207.14	0.93961	13.574
0.15053	210.71	0.93928	13.893
0.15053	214.29	0.93894	14.206
0.15053	217.86	0.93859	14.514
0.15053	221.43	0.93824	14.817
0.15053	225	0.93787	15.115
0.15053	228.57	0.93751	15.408
0.15053	232.14	0.93713	15.696
0.15053	235.71	0.93675	15.98
0.15053	239.29	0.93637	16.259
0.15053	242.86	0.93598	16.534
0.15053	246.43	0.93558	16.805
0.15053	250	0.93518	17.071
0.15053	253.57	0.93477	17.334
0.15053	257.14	0.93435	17.592
0.15053	260.71	0.93393	17.846
0.15053	264.29	0.93351	18.097
0.15053	267.86	0.93308	18.344
0.15053	271.43	0.93264	18.588
0.15053	275	0.9322	18.828
0.19399	100	0.94929	2.6353
0.19399	103.57	0.94921	2.9041
0.19399	107.14	0.94913	3.1858
0.19399	110.71	0.94904	3.4796
0.19399	114.29	0.94894	3.7846
0.19399	117.86	0.94883	4.0999
0.19399	121.43	0.94872	4.4244
0.19399	125	0.9486	4.757
0.19399	128.57	0.94847	5.0966
0.19399	132.14	0.94833	5.4422
0.19399	135.71	0.94818	5.7925
0.19399	139.29	0.94802	6.1465
0.19399	142.86	0.94786	6.5032
0.19399	146.43	0.94769	6.8617
0.19399	150	0.9475	7.2209
0.19399	153.57	0.94731	7.5801
0.19399	157.14	0.94712	7.9385
0.19399	160.71	0.94691	8.2955
0.19399	164.29	0.9467	8.6504
0.19399	167.86	0.94647	9.0027
0.19399	171.43	0.94624	9.3519
0.19399	175	0.946	9.6978
0.19399	178.57	0.94576	10.04
0.19399	182.14	0.9455	10.378
0.19399	185.71	0.94524	10.712
0.19399	189.29	0.94497	11.041
0.19399	192.86	0.9447	11.366
0.19399	196.43	0.94441	11.687
0.19399	200	0.94412	12.002
0.19399	203.57	0.94383	12.313
0.19399	207.14	0.94352	12.62
0.19399	210.71	0.94321	12.922
0.19399	214.29	0.94289	13.219
0.19399	217.86	0.94257	13.511
0.19399	221.43	0.94224	13.8
0.19399	225	0.9419	14.083
0.19399	228.57	0.94155	14.363
0.19399	232.14	0.9412	14.638
0.19399	235.71	0.94085	14.909
0.19399	239.29	0.94049	15.176
0.19399	242.86	0.94012	15.439
0.19399	246.43	0.93974	15.698
0.19399	250	0.93937	15.954
0.19399	253.57	0.93898	16.206
0.19399	257.14	0.93859	16.454
0.19399	260.71	0.93819	16.699
0.19399	264.29	0.93779	16.941
0.19399	267.86	0.93739	17.179
0.19399	271.43	0.93698	17.414
0.19399	275	0.93656	17.646
0.25	100	0.95361	2.3124
0.25	103.57	0.95354	2.551
0.25	107.14	0.95347	2.8014
0.25	110.71	0.95339	3.063
0.25	114.29	0.9533	3.335
0.25	117.86	0.95321	3.6165
0.25	121.43	0.9531	3.9068
0.25	125	0.953	4.2048
0.25	128.57	0.95288	4.5095
0.25	132.14	0.95276	4.82
0.25	135.71	0.95262	5.1353
0.25	139.29	0.95249	5.4544
0.25	142.86	0.95234	5.7764
0.25	146.43	0.95218	6.1004
0.25	150	0.95202	6.4257
0.25	153.57	0.95185	6.7514
0.25	157.14	0.95168	7.0769
0.25	160.71	0.95149	7.4016
0.25	164.29	0.9513	7.7249
0.25	167.86	0.9511	8.0463
0.25	171.43	0.95089	8.3654
0.25	175	0.95068	8.6818
0.25	178.57	0.95046	8.9954
0.25	182.14	0.95023	9.3057
0.25	185.71	0.94999	9.6127
0.25	189.29	0.94975	9.916
0.25	192.86	0.9495	10.216
0.25	196.43	0.94924	10.512
0.25	200	0.94898	10.804
0.25	203.57	0.94871	11.092
0.25	207.14	0.94843	11.376
0.25	210.71	0.94815	11.657
0.25	214.29	0.94786	11.934
0.25	217.86	0.94757	12.206
0.25	221.43	0.94726	12.476
0.25	225	0.94696	12.741
0.25	228.57	0.94664	13.003
0.25	232.14	0.94633	13.261
0.25	235.71	0.946	13.516
0.25	239.29	0.94567	13.767
0.25	242.86	0.94533	14.015
0.25	246.43	0.94499	14.26
0.25	250	0.94464	14.501
0.25	253.57	0.94429	14.74
0.25	257.14	0.94393	14.975
0.25	260.71	0.94357	15.208
0.25	264.29	0.9432	15.438
0.25	267.86	0.94283	15.665
0.25	271.43	0.94245	15.889
0.25	275	0.94207	16.111
