Press (GPa)	Temp (K)	Density (g/cm^-3)	dT/dP (K/GPa)
1.9636	176.16	1.4433	8.6487
1.9636	178.79	1.4429	8.7969
1.9636	181.41	1.4425	8.9457
1.9636	184.04	1.4421	9.0951
1.9636	186.67	1.4417	9.2452
1.9636	189.29	1.4413	9.396
1.9636	191.92	1.4409	9.5475
1.9636	194.55	1.4405	9.6997
1.9636	197.17	1.4401	9.8526
1.9636	199.8	1.4397	10.006
1.9636	202.42	1.4392	10.161
1.9636	205.05	1.4388	10.316
1.9636	207.68	1.4384	10.471
1.9636	210.3	1.4379	10.628
1.9636	212.93	1.4375	10.785
1.9636	215.56	1.437	10.942
1.9636	218.18	1.4366	11.101
1.9636	220.81	1.4361	11.259
1.9636	223.43	1.4356	11.419
1.9636	226.06	1.4352	11.579
1.9636	228.69	1.4347	11.74
1.9636	231.31	1.4342	11.902
1.9636	233.94	1.4337	12.064
1.9636	236.57	1.4332	12.227
1.9636	239.19	1.4327	12.391
1.9636	241.82	1.4322	12.555
1.9636	244.44	1.4317	12.72
1.9636	247.07	1.4312	12.886
1.9636	249.7	1.4307	13.053
1.9636	252.32	1.4301	13.22
1.9636	254.95	1.4296	13.388
1.9636	257.58	1.4291	13.557
1.9636	260.2	1.4286	13.726
1.9636	262.83	1.428	13.896
1.9636	265.45	1.4275	14.067
1.9636	268.08	1.4269	14.239
1.9636	270.71	1.4264	14.411
1.9636	273.33	1.4258	14.584
1.9636	275.96	1.4252	14.758
1.9636	278.59	1.4247	14.932
1.9636	281.21	1.4241	15.107
1.9636	283.84	1.4235	15.283
1.9636	286.46	1.4229	15.46
1.9636	289.09	1.4223	15.638
1.9636	291.72	1.4217	15.816
1.9636	294.34	1.4211	15.995
1.9636	296.97	1.4205	16.175
1.9636	299.6	1.4199	16.355
1.9636	302.22	1.4193	16.537
1.9636	304.85	1.4187	16.719
1.9636	307.47	1.4181	16.902
1.9636	310.1	1.4175	17.086
1.9636	312.73	1.4168	17.271
1.9636	315.35	1.4162	17.456
1.9636	317.98	1.4156	17.642
1.9636	320.61	1.4149	17.829
1.9636	323.23	1.4143	18.017
1.9636	325.86	1.4136	18.205
1.9636	328.48	1.413	18.395
1.9636	331.11	1.4123	18.586
1.9636	333.74	1.4116	18.778
1.9636	336.36	1.411	18.971
1.9636	338.99	1.4103	19.165
1.9636	341.62	1.4096	19.36
1.9636	344.24	1.4089	19.556
1.9636	346.87	1.4082	19.752
1.9636	349.49	1.4076	19.95
1.9636	352.12	1.4069	20.148
1.9636	354.75	1.4062	20.348
1.9636	357.37	1.4055	20.549
1.9636	360	1.4047	20.751
1.9818	100	1.4529	4.5992
1.9818	102.63	1.4526	4.7286
1.9818	105.25	1.4524	4.8586
1.9818	107.88	1.4522	4.9893
1.9818	110.51	1.452	5.1207
1.9818	113.13	1.4517	5.2528
1.9818	115.76	1.4515	5.3857
1.9818	118.38	1.4512	5.5193
1.9818	121.01	1.451	5.6535
1.9818	123.64	1.4507	5.7884
1.9818	126.26	1.4505	5.9237
1.9818	128.89	1.4502	6.0596
1.9818	131.52	1.4499	6.196
1.9818	134.14	1.4496	6.3328
1.9818	136.77	1.4493	6.4702
1.9818	139.39	1.449	6.6081
1.9818	142.02	1.4487	6.7465
1.9818	144.65	1.4484	6.8857
1.9818	147.27	1.4481	7.0254
1.9818	149.9	1.4478	7.1659
1.9818	152.53	1.4475	7.3072
1.9818	155.15	1.4471	7.4491
1.9818	157.78	1.4468	7.5918
1.9818	160.4	1.4465	7.7352
1.9818	163.03	1.4461	7.8792
1.9818	165.66	1.4458	8.0239
1.9818	168.28	1.4454	8.1691
1.9818	170.91	1.4451	8.315
1.9818	173.54	1.4447	8.4613
1.9818	176.16	1.4443	8.6083
1.9818	178.79	1.4439	8.7558
1.9818	181.41	1.4436	8.9039
1.9818	184.04	1.4432	9.0526
1.9818	186.67	1.4428	9.202
1.9818	189.29	1.4424	9.3521
1.9818	191.92	1.442	9.5029
1.9818	194.55	1.4416	9.6544
1.9818	197.17	1.4411	9.8067
1.9818	199.8	1.4407	9.9596
1.9818	202.42	1.4403	10.113
1.9818	205.05	1.4399	10.268
1.9818	207.68	1.4394	10.422
1.9818	210.3	1.439	10.578
1.9818	212.93	1.4385	10.734
1.9818	215.56	1.4381	10.891
1.9818	218.18	1.4376	11.049
1.9818	220.81	1.4372	11.207
1.9818	223.43	1.4367	11.365
1.9818	226.06	1.4362	11.525
1.9818	228.69	1.4358	11.685
1.9818	231.31	1.4353	11.846
1.9818	233.94	1.4348	12.007
1.9818	236.57	1.4343	12.169
1.9818	239.19	1.4338	12.332
1.9818	241.82	1.4333	12.496
1.9818	244.44	1.4328	12.66
1.9818	247.07	1.4323	12.825
1.9818	249.7	1.4318	12.991
1.9818	252.32	1.4313	13.157
1.9818	254.95	1.4307	13.325
1.9818	257.58	1.4302	13.492
1.9818	260.2	1.4297	13.661
1.9818	262.83	1.4291	13.83
1.9818	265.45	1.4286	14
1.9818	268.08	1.428	14.171
1.9818	270.71	1.4275	14.342
1.9818	273.33	1.4269	14.514
1.9818	275.96	1.4264	14.686
1.9818	278.59	1.4258	14.86
1.9818	281.21	1.4252	15.034
1.9818	283.84	1.4246	15.209
1.9818	286.46	1.4241	15.385
1.9818	289.09	1.4235	15.561
1.9818	291.72	1.4229	15.739
1.9818	294.34	1.4223	15.917
1.9818	296.97	1.4217	16.095
1.9818	299.6	1.4211	16.275
1.9818	302.22	1.4205	16.455
1.9818	304.85	1.4199	16.637
1.9818	307.47	1.4193	16.819
1.9818	310.1	1.4186	17.002
1.9818	312.73	1.418	17.185
1.9818	315.35	1.4174	17.369
1.9818	317.98	1.4167	17.554
1.9818	320.61	1.4161	17.74
1.9818	323.23	1.4155	17.926
1.9818	325.86	1.4148	18.114
1.9818	328.48	1.4142	18.302
1.9818	331.11	1.4135	18.492
1.9818	333.74	1.4128	18.682
1.9818	336.36	1.4122	18.874
1.9818	338.99	1.4115	19.067
1.9818	341.62	1.4108	19.261
1.9818	344.24	1.4101	19.455
1.9818	346.87	1.4095	19.651
1.9818	349.49	1.4088	19.847
1.9818	352.12	1.4081	20.044
1.9818	354.75	1.4074	20.243
1.9818	357.37	1.4067	20.442
1.9818	360	1.406	20.643
2	100	1.4539	4.5763
2	102.63	1.4537	4.7051
2	105.25	1.4534	4.8346
2	107.88	1.4532	4.9647
2	110.51	1.453	5.0956
2	113.13	1.4528	5.2272
2	115.76	1.4525	5.3595
2	118.38	1.4523	5.4926
2	121.01	1.452	5.6262
2	123.64	1.4517	5.7605
2	126.26	1.4515	5.8953
2	128.89	1.4512	6.0306
2	131.52	1.4509	6.1664
2	134.14	1.4507	6.3026
2	136.77	1.4504	6.4394
2	139.39	1.4501	6.5767
2	142.02	1.4498	6.7146
2	144.65	1.4495	6.8531
2	147.27	1.4492	6.9923
2	149.9	1.4488	7.1322
2	152.53	1.4485	7.2728
2	155.15	1.4482	7.4142
2	157.78	1.4479	7.5563
2	160.4	1.4475	7.699
2	163.03	1.4472	7.8424
2	165.66	1.4468	7.9864
2	168.28	1.4465	8.1311
2	170.91	1.4461	8.2762
2	173.54	1.4457	8.422
2	176.16	1.4454	8.5682
2	178.79	1.445	8.7151
2	181.41	1.4446	8.8625
2	184.04	1.4442	9.0106
2	186.67	1.4438	9.1593
2	189.29	1.4434	9.3087
2	191.92	1.443	9.4588
2	194.55	1.4426	9.6096
2	197.17	1.4422	9.7611
2	199.8	1.4418	9.9133
2	202.42	1.4414	10.066
2	205.05	1.4409	10.22
2	207.68	1.4405	10.374
2	210.3	1.4401	10.529
2	212.93	1.4396	10.684
2	215.56	1.4392	10.84
2	218.18	1.4387	10.997
2	220.81	1.4383	11.154
2	223.43	1.4378	11.312
2	226.06	1.4373	11.471
2	228.69	1.4369	11.63
2	231.31	1.4364	11.79
2	233.94	1.4359	11.951
2	236.57	1.4354	12.112
2	239.19	1.4349	12.274
2	241.82	1.4344	12.437
2	244.44	1.4339	12.601
2	247.07	1.4334	12.765
2	249.7	1.4329	12.93
2	252.32	1.4324	13.095
2	254.95	1.4318	13.262
2	257.58	1.4313	13.428
2	260.2	1.4308	13.596
2	262.83	1.4302	13.764
2	265.45	1.4297	13.933
2	268.08	1.4292	14.103
2	270.71	1.4286	14.273
2	273.33	1.4281	14.444
2	275.96	1.4275	14.616
2	278.59	1.4269	14.789
2	281.21	1.4264	14.962
2	283.84	1.4258	15.136
2	286.46	1.4252	15.311
2	289.09	1.4246	15.486
2	291.72	1.424	15.662
2	294.34	1.4234	15.839
2	296.97	1.4228	16.017
2	299.6	1.4222	16.196
2	302.22	1.4216	16.375
2	304.85	1.421	16.555
2	307.47	1.4204	16.736
2	310.1	1.4198	16.918
2	312.73	1.4192	17.1
2	315.35	1.4185	17.284
2	317.98	1.4179	17.467
2	320.61	1.4173	17.652
2	323.23	1.4166	17.837
2	325.86	1.416	18.023
2	328.48	1.4153	18.211
2	331.11	1.4147	18.399
2	333.74	1.414	18.589
2	336.36	1.4134	18.779
2	338.99	1.4127	18.971
2	341.62	1.412	19.163
2	344.24	1.4113	19.357
2	346.87	1.4107	19.551
2	349.49	1.41	19.746
2	352.12	1.4093	19.942
2	354.75	1.4086	20.139
2	357.37	1.4079	20.337
2	360	1.4072	20.536
2.0182	100	1.4549	4.5536
2.0182	102.63	1.4547	4.6819
2.0182	105.25	1.4545	4.8108
2.0182	107.88	1.4542	4.9404
2.0182	110.51	1.454	5.0708
2.0182	113.13	1.4538	5.2018
2.0182	115.76	1.4535	5.3336
2.0182	118.38	1.4533	5.4661
2.0182	121.01	1.453	5.5992
2.0182	123.64	1.4528	5.7329
2.0182	126.26	1.4525	5.8671
2.0182	128.89	1.4522	6.0018
2.0182	131.52	1.452	6.1371
2.0182	134.14	1.4517	6.2727
2.0182	136.77	1.4514	6.4089
2.0182	139.39	1.4511	6.5457
2.0182	142.02	1.4508	6.683
2.0182	144.65	1.4505	6.8209
2.0182	147.27	1.4502	6.9595
2.0182	149.9	1.4499	7.0988
2.0182	152.53	1.4496	7.2388
2.0182	155.15	1.4492	7.3796
2.0182	157.78	1.4489	7.521
2.0182	160.4	1.4486	7.6632
2.0182	163.03	1.4482	7.806
2.0182	165.66	1.4479	7.9494
2.0182	168.28	1.4475	8.0933
2.0182	170.91	1.4472	8.2379
2.0182	173.54	1.4468	8.3829
2.0182	176.16	1.4464	8.5286
2.0182	178.79	1.4461	8.6748
2.0182	181.41	1.4457	8.8215
2.0182	184.04	1.4453	8.9689
2.0182	186.67	1.4449	9.117
2.0182	189.29	1.4445	9.2657
2.0182	191.92	1.4441	9.4151
2.0182	194.55	1.4437	9.5652
2.0182	197.17	1.4433	9.716
2.0182	199.8	1.4429	9.8675
2.0182	202.42	1.4424	10.02
2.0182	205.05	1.442	10.173
2.0182	207.68	1.4416	10.326
2.0182	210.3	1.4411	10.48
2.0182	212.93	1.4407	10.635
2.0182	215.56	1.4403	10.79
2.0182	218.18	1.4398	10.946
2.0182	220.81	1.4393	11.103
2.0182	223.43	1.4389	11.26
2.0182	226.06	1.4384	11.418
2.0182	228.69	1.4379	11.576
2.0182	231.31	1.4375	11.735
2.0182	233.94	1.437	11.895
2.0182	236.57	1.4365	12.056
2.0182	239.19	1.436	12.217
2.0182	241.82	1.4355	12.379
2.0182	244.44	1.435	12.542
2.0182	247.07	1.4345	12.705
2.0182	249.7	1.434	12.869
2.0182	252.32	1.4335	13.034
2.0182	254.95	1.4329	13.199
2.0182	257.58	1.4324	13.365
2.0182	260.2	1.4319	13.532
2.0182	262.83	1.4314	13.699
2.0182	265.45	1.4308	13.867
2.0182	268.08	1.4303	14.036
2.0182	270.71	1.4297	14.206
2.0182	273.33	1.4292	14.376
2.0182	275.96	1.4286	14.546
2.0182	278.59	1.4281	14.718
2.0182	281.21	1.4275	14.89
2.0182	283.84	1.4269	15.063
2.0182	286.46	1.4263	15.237
2.0182	289.09	1.4258	15.412
2.0182	291.72	1.4252	15.587
2.0182	294.34	1.4246	15.763
2.0182	296.97	1.424	15.94
2.0182	299.6	1.4234	16.117
2.0182	302.22	1.4228	16.295
2.0182	304.85	1.4222	16.474
2.0182	307.47	1.4216	16.654
2.0182	310.1	1.4209	16.835
2.0182	312.73	1.4203	17.017
2.0182	315.35	1.4197	17.199
2.0182	317.98	1.4191	17.381
2.0182	320.61	1.4184	17.565
2.0182	323.23	1.4178	17.749
2.0182	325.86	1.4172	17.934
2.0182	328.48	1.4165	18.12
2.0182	331.11	1.4159	18.307
2.0182	333.74	1.4152	18.496
2.0182	336.36	1.4145	18.685
2.0182	338.99	1.4139	18.875
2.0182	341.62	1.4132	19.067
2.0182	344.24	1.4125	19.259
2.0182	346.87	1.4118	19.452
2.0182	349.49	1.4112	19.646
2.0182	352.12	1.4105	19.84
2.0182	354.75	1.4098	20.036
2.0182	357.37	1.4091	20.233
2.0182	360	1.4084	20.431
2.0364	100	1.4559	4.5311
2.0364	102.63	1.4557	4.6589
2.0364	105.25	1.4555	4.7873
2.0364	107.88	1.4553	4.9163
2.0364	110.51	1.455	5.0461
2.0364	113.13	1.4548	5.1766
2.0364	115.76	1.4546	5.3079
2.0364	118.38	1.4543	5.4398
2.0364	121.01	1.4541	5.5723
2.0364	123.64	1.4538	5.7055
2.0364	126.26	1.4535	5.8392
2.0364	128.89	1.4533	5.9733
2.0364	131.52	1.453	6.108
2.0364	134.14	1.4527	6.2431
2.0364	136.77	1.4524	6.3787
2.0364	139.39	1.4521	6.5149
2.0364	142.02	1.4518	6.6516
2.0364	144.65	1.4515	6.789
2.0364	147.27	1.4512	6.927
2.0364	149.9	1.4509	7.0657
2.0364	152.53	1.4506	7.2051
2.0364	155.15	1.4503	7.3453
2.0364	157.78	1.4499	7.4861
2.0364	160.4	1.4496	7.6277
2.0364	163.03	1.4493	7.7698
2.0364	165.66	1.4489	7.9126
2.0364	168.28	1.4486	8.056
2.0364	170.91	1.4482	8.1999
2.0364	173.54	1.4478	8.3443
2.0364	176.16	1.4475	8.4893
2.0364	178.79	1.4471	8.6348
2.0364	181.41	1.4467	8.7809
2.0364	184.04	1.4463	8.9277
2.0364	186.67	1.446	9.075
2.0364	189.29	1.4456	9.2231
2.0364	191.92	1.4452	9.3718
2.0364	194.55	1.4448	9.5212
2.0364	197.17	1.4443	9.6713
2.0364	199.8	1.4439	9.8222
2.0364	202.42	1.4435	9.9736
2.0364	205.05	1.4431	10.126
2.0364	207.68	1.4426	10.279
2.0364	210.3	1.4422	10.432
2.0364	212.93	1.4418	10.586
2.0364	215.56	1.4413	10.74
2.0364	218.18	1.4409	10.896
2.0364	220.81	1.4404	11.051
2.0364	223.43	1.44	11.208
2.0364	226.06	1.4395	11.365
2.0364	228.69	1.439	11.523
2.0364	231.31	1.4385	11.681
2.0364	233.94	1.4381	11.84
2.0364	236.57	1.4376	12
2.0364	239.19	1.4371	12.16
2.0364	241.82	1.4366	12.321
2.0364	244.44	1.4361	12.483
2.0364	247.07	1.4356	12.646
2.0364	249.7	1.4351	12.809
2.0364	252.32	1.4346	12.973
2.0364	254.95	1.4341	13.137
2.0364	257.58	1.4335	13.302
2.0364	260.2	1.433	13.468
2.0364	262.83	1.4325	13.635
2.0364	265.45	1.4319	13.802
2.0364	268.08	1.4314	13.97
2.0364	270.71	1.4308	14.138
2.0364	273.33	1.4303	14.308
2.0364	275.96	1.4297	14.477
2.0364	278.59	1.4292	14.648
2.0364	281.21	1.4286	14.819
2.0364	283.84	1.428	14.991
2.0364	286.46	1.4275	15.164
2.0364	289.09	1.4269	15.338
2.0364	291.72	1.4263	15.512
2.0364	294.34	1.4257	15.687
2.0364	296.97	1.4251	15.863
2.0364	299.6	1.4245	16.039
2.0364	302.22	1.4239	16.216
2.0364	304.85	1.4233	16.395
2.0364	307.47	1.4227	16.574
2.0364	310.1	1.4221	16.753
2.0364	312.73	1.4215	16.934
2.0364	315.35	1.4209	17.115
2.0364	317.98	1.4202	17.296
2.0364	320.61	1.4196	17.479
2.0364	323.23	1.419	17.662
2.0364	325.86	1.4183	17.846
2.0364	328.48	1.4177	18.031
2.0364	331.11	1.417	18.217
2.0364	333.74	1.4164	18.404
2.0364	336.36	1.4157	18.592
2.0364	338.99	1.4151	18.781
2.0364	341.62	1.4144	18.971
2.0364	344.24	1.4137	19.162
2.0364	346.87	1.413	19.354
2.0364	349.49	1.4124	19.546
2.0364	352.12	1.4117	19.74
2.0364	354.75	1.411	19.934
2.0364	357.37	1.4103	20.13
2.0364	360	1.4096	20.327
2.0545	100	1.4569	4.5089
2.0545	102.63	1.4567	4.6361
2.0545	105.25	1.4565	4.7639
2.0545	107.88	1.4563	4.8925
2.0545	110.51	1.456	5.0217
2.0545	113.13	1.4558	5.1517
2.0545	115.76	1.4556	5.2824
2.0545	118.38	1.4553	5.4138
2.0545	121.01	1.4551	5.5458
2.0545	123.64	1.4548	5.6784
2.0545	126.26	1.4546	5.8115
2.0545	128.89	1.4543	5.9451
2.0545	131.52	1.454	6.0792
2.0545	134.14	1.4537	6.2138
2.0545	136.77	1.4534	6.3488
2.0545	139.39	1.4532	6.4844
2.0545	142.02	1.4529	6.6205
2.0545	144.65	1.4526	6.7573
2.0545	147.27	1.4523	6.8948
2.0545	149.9	1.4519	7.0329
2.0545	152.53	1.4516	7.1717
2.0545	155.15	1.4513	7.3113
2.0545	157.78	1.451	7.4516
2.0545	160.4	1.4506	7.5925
2.0545	163.03	1.4503	7.734
2.0545	165.66	1.45	7.8762
2.0545	168.28	1.4496	8.0189
2.0545	170.91	1.4492	8.1622
2.0545	173.54	1.4489	8.306
2.0545	176.16	1.4485	8.4503
2.0545	178.79	1.4481	8.5952
2.0545	181.41	1.4478	8.7407
2.0545	184.04	1.4474	8.8868
2.0545	186.67	1.447	9.0335
2.0545	189.29	1.4466	9.1809
2.0545	191.92	1.4462	9.3289
2.0545	194.55	1.4458	9.4777
2.0545	197.17	1.4454	9.6271
2.0545	199.8	1.445	9.7772
2.0545	202.42	1.4446	9.928
2.0545	205.05	1.4441	10.079
2.0545	207.68	1.4437	10.231
2.0545	210.3	1.4433	10.384
2.0545	212.93	1.4428	10.537
2.0545	215.56	1.4424	10.691
2.0545	218.18	1.4419	10.846
2.0545	220.81	1.4415	11.001
2.0545	223.43	1.441	11.156
2.0545	226.06	1.4406	11.313
2.0545	228.69	1.4401	11.47
2.0545	231.31	1.4396	11.627
2.0545	233.94	1.4391	11.785
2.0545	236.57	1.4387	11.944
2.0545	239.19	1.4382	12.104
2.0545	241.82	1.4377	12.264
2.0545	244.44	1.4372	12.425
2.0545	247.07	1.4367	12.587
2.0545	249.7	1.4362	12.749
2.0545	252.32	1.4357	12.912
2.0545	254.95	1.4351	13.076
2.0545	257.58	1.4346	13.24
2.0545	260.2	1.4341	13.405
2.0545	262.83	1.4336	13.571
2.0545	265.45	1.433	13.737
2.0545	268.08	1.4325	13.904
2.0545	270.71	1.432	14.072
2.0545	273.33	1.4314	14.24
2.0545	275.96	1.4308	14.409
2.0545	278.59	1.4303	14.579
2.0545	281.21	1.4297	14.749
2.0545	283.84	1.4292	14.92
2.0545	286.46	1.4286	15.092
2.0545	289.09	1.428	15.265
2.0545	291.72	1.4274	15.438
2.0545	294.34	1.4268	15.612
2.0545	296.97	1.4263	15.787
2.0545	299.6	1.4257	15.962
2.0545	302.22	1.4251	16.139
2.0545	304.85	1.4245	16.316
2.0545	307.47	1.4239	16.494
2.0545	310.1	1.4232	16.672
2.0545	312.73	1.4226	16.852
2.0545	315.35	1.422	17.032
2.0545	317.98	1.4214	17.212
2.0545	320.61	1.4208	17.393
2.0545	323.23	1.4201	17.575
2.0545	325.86	1.4195	17.758
2.0545	328.48	1.4188	17.942
2.0545	331.11	1.4182	18.127
2.0545	333.74	1.4175	18.313
2.0545	336.36	1.4169	18.5
2.0545	338.99	1.4162	18.688
2.0545	341.62	1.4156	18.877
2.0545	344.24	1.4149	19.067
2.0545	346.87	1.4142	19.257
2.0545	349.49	1.4135	19.449
2.0545	352.12	1.4129	19.641
2.0545	354.75	1.4122	19.834
2.0545	357.37	1.4115	20.028
2.0545	360	1.4108	20.224
2.0727	100	1.4579	4.4868
2.0727	102.63	1.4577	4.6135
2.0727	105.25	1.4575	4.7408
2.0727	107.88	1.4573	4.8688
2.0727	110.51	1.457	4.9975
2.0727	113.13	1.4568	5.127
2.0727	115.76	1.4566	5.2571
2.0727	118.38	1.4563	5.388
2.0727	121.01	1.4561	5.5194
2.0727	123.64	1.4558	5.6515
2.0727	126.26	1.4556	5.7841
2.0727	128.89	1.4553	5.9171
2.0727	131.52	1.455	6.0507
2.0727	134.14	1.4548	6.1847
2.0727	136.77	1.4545	6.3191
2.0727	139.39	1.4542	6.4542
2.0727	142.02	1.4539	6.5897
2.0727	144.65	1.4536	6.726
2.0727	147.27	1.4533	6.8628
2.0727	149.9	1.453	7.0004
2.0727	152.53	1.4527	7.1386
2.0727	155.15	1.4523	7.2776
2.0727	157.78	1.452	7.4173
2.0727	160.4	1.4517	7.5576
2.0727	163.03	1.4513	7.6986
2.0727	165.66	1.451	7.8401
2.0727	168.28	1.4506	7.9822
2.0727	170.91	1.4503	8.1249
2.0727	173.54	1.4499	8.268
2.0727	176.16	1.4496	8.4118
2.0727	178.79	1.4492	8.556
2.0727	181.41	1.4488	8.7008
2.0727	184.04	1.4484	8.8463
2.0727	186.67	1.448	8.9923
2.0727	189.29	1.4477	9.139
2.0727	191.92	1.4473	9.2864
2.0727	194.55	1.4469	9.4345
2.0727	197.17	1.4465	9.5832
2.0727	199.8	1.446	9.7327
2.0727	202.42	1.4456	9.8828
2.0727	205.05	1.4452	10.033
2.0727	207.68	1.4448	10.185
2.0727	210.3	1.4443	10.337
2.0727	212.93	1.4439	10.489
2.0727	215.56	1.4435	10.642
2.0727	218.18	1.443	10.796
2.0727	220.81	1.4426	10.95
2.0727	223.43	1.4421	11.105
2.0727	226.06	1.4416	11.261
2.0727	228.69	1.4412	11.417
2.0727	231.31	1.4407	11.574
2.0727	233.94	1.4402	11.731
2.0727	236.57	1.4397	11.89
2.0727	239.19	1.4393	12.048
2.0727	241.82	1.4388	12.208
2.0727	244.44	1.4383	12.368
2.0727	247.07	1.4378	12.529
2.0727	249.7	1.4373	12.691
2.0727	252.32	1.4368	12.853
2.0727	254.95	1.4362	13.016
2.0727	257.58	1.4357	13.179
2.0727	260.2	1.4352	13.343
2.0727	262.83	1.4347	13.508
2.0727	265.45	1.4341	13.673
2.0727	268.08	1.4336	13.839
2.0727	270.71	1.4331	14.006
2.0727	273.33	1.4325	14.174
2.0727	275.96	1.432	14.342
2.0727	278.59	1.4314	14.51
2.0727	281.21	1.4308	14.68
2.0727	283.84	1.4303	14.85
2.0727	286.46	1.4297	15.021
2.0727	289.09	1.4291	15.193
2.0727	291.72	1.4286	15.365
2.0727	294.34	1.428	15.538
2.0727	296.97	1.4274	15.712
2.0727	299.6	1.4268	15.886
2.0727	302.22	1.4262	16.061
2.0727	304.85	1.4256	16.237
2.0727	307.47	1.425	16.414
2.0727	310.1	1.4244	16.592
2.0727	312.73	1.4238	16.77
2.0727	315.35	1.4232	16.949
2.0727	317.98	1.4225	17.129
2.0727	320.61	1.4219	17.309
2.0727	323.23	1.4213	17.49
2.0727	325.86	1.4206	17.672
2.0727	328.48	1.42	17.854
2.0727	331.11	1.4194	18.038
2.0727	333.74	1.4187	18.223
2.0727	336.36	1.4181	18.409
2.0727	338.99	1.4174	18.596
2.0727	341.62	1.4167	18.784
2.0727	344.24	1.4161	18.973
2.0727	346.87	1.4154	19.162
2.0727	349.49	1.4147	19.352
2.0727	352.12	1.4141	19.543
2.0727	354.75	1.4134	19.735
2.0727	357.37	1.4127	19.928
2.0727	360	1.412	20.122
2.0909	100	1.4589	4.4649
2.0909	102.63	1.4587	4.5911
2.0909	105.25	1.4585	4.7179
2.0909	107.88	1.4583	4.8454
2.0909	110.51	1.4581	4.9735
2.0909	113.13	1.4578	5.1025
2.0909	115.76	1.4576	5.2321
2.0909	118.38	1.4573	5.3624
2.0909	121.01	1.4571	5.4933
2.0909	123.64	1.4568	5.6248
2.0909	126.26	1.4566	5.7569
2.0909	128.89	1.4563	5.8894
2.0909	131.52	1.456	6.0224
2.0909	134.14	1.4558	6.1558
2.0909	136.77	1.4555	6.2898
2.0909	139.39	1.4552	6.4242
2.0909	142.02	1.4549	6.5592
2.0909	144.65	1.4546	6.6949
2.0909	147.27	1.4543	6.8312
2.0909	149.9	1.454	6.9682
2.0909	152.53	1.4537	7.1059
2.0909	155.15	1.4534	7.2442
2.0909	157.78	1.453	7.3833
2.0909	160.4	1.4527	7.5231
2.0909	163.03	1.4524	7.6634
2.0909	165.66	1.452	7.8044
2.0909	168.28	1.4517	7.9459
2.0909	170.91	1.4513	8.0879
2.0909	173.54	1.451	8.2304
2.0909	176.16	1.4506	8.3735
2.0909	178.79	1.4502	8.5171
2.0909	181.41	1.4499	8.6613
2.0909	184.04	1.4495	8.8061
2.0909	186.67	1.4491	8.9515
2.0909	189.29	1.4487	9.0976
2.0909	191.92	1.4483	9.2443
2.0909	194.55	1.4479	9.3917
2.0909	197.17	1.4475	9.5398
2.0909	199.8	1.4471	9.6885
2.0909	202.42	1.4467	9.8379
2.0909	205.05	1.4463	9.988
2.0909	207.68	1.4458	10.139
2.0909	210.3	1.4454	10.29
2.0909	212.93	1.445	10.442
2.0909	215.56	1.4445	10.594
2.0909	218.18	1.4441	10.747
2.0909	220.81	1.4436	10.901
2.0909	223.43	1.4432	11.055
2.0909	226.06	1.4427	11.21
2.0909	228.69	1.4422	11.365
2.0909	231.31	1.4418	11.521
2.0909	233.94	1.4413	11.678
2.0909	236.57	1.4408	11.835
2.0909	239.19	1.4403	11.993
2.0909	241.82	1.4398	12.152
2.0909	244.44	1.4394	12.311
2.0909	247.07	1.4389	12.471
2.0909	249.7	1.4384	12.632
2.0909	252.32	1.4378	12.794
2.0909	254.95	1.4373	12.956
2.0909	257.58	1.4368	13.118
2.0909	260.2	1.4363	13.281
2.0909	262.83	1.4358	13.445
2.0909	265.45	1.4352	13.61
2.0909	268.08	1.4347	13.775
2.0909	270.71	1.4342	13.941
2.0909	273.33	1.4336	14.108
2.0909	275.96	1.4331	14.275
2.0909	278.59	1.4325	14.442
2.0909	281.21	1.432	14.611
2.0909	283.84	1.4314	14.78
2.0909	286.46	1.4308	14.95
2.0909	289.09	1.4303	15.121
2.0909	291.72	1.4297	15.293
2.0909	294.34	1.4291	15.465
2.0909	296.97	1.4285	15.637
2.0909	299.6	1.4279	15.811
2.0909	302.22	1.4273	15.985
2.0909	304.85	1.4267	16.16
2.0909	307.47	1.4261	16.336
2.0909	310.1	1.4255	16.513
2.0909	312.73	1.4249	16.69
2.0909	315.35	1.4243	16.868
2.0909	317.98	1.4237	17.046
2.0909	320.61	1.4231	17.225
2.0909	323.23	1.4224	17.405
2.0909	325.86	1.4218	17.586
2.0909	328.48	1.4212	17.768
2.0909	331.11	1.4205	17.951
2.0909	333.74	1.4199	18.135
2.0909	336.36	1.4192	18.319
2.0909	338.99	1.4186	18.505
2.0909	341.62	1.4179	18.692
2.0909	344.24	1.4172	18.879
2.0909	346.87	1.4166	19.067
2.0909	349.49	1.4159	19.256
2.0909	352.12	1.4152	19.446
2.0909	354.75	1.4146	19.637
2.0909	357.37	1.4139	19.829
2.0909	360	1.4132	20.022
2.1091	100	1.4599	4.4432
2.1091	102.63	1.4597	4.5689
2.1091	105.25	1.4595	4.6952
2.1091	107.88	1.4593	4.8221
2.1091	110.51	1.4591	4.9498
2.1091	113.13	1.4588	5.0782
2.1091	115.76	1.4586	5.2073
2.1091	118.38	1.4584	5.3371
2.1091	121.01	1.4581	5.4675
2.1091	123.64	1.4579	5.5984
2.1091	126.26	1.4576	5.7299
2.1091	128.89	1.4573	5.8619
