Press (GPa)	Temp (K)	Density (g/cm^-3)	dT/dP (K/GPa)
0.24735	244.08	1.1609	24.596
0.24735	245.31	1.1606	24.755
0.24735	246.53	1.1603	24.915
0.24735	247.76	1.16	25.074
0.24735	248.98	1.1597	25.232
0.24735	250.2	1.1594	25.39
0.24735	251.43	1.1591	25.547
0.24735	252.65	1.1588	25.703
0.24735	253.88	1.1585	25.858
0.24735	255.1	1.1582	26.012
0.24735	256.33	1.1579	26.164
0.24735	257.55	1.1576	26.314
0.24735	258.78	1.1573	26.463
0.24735	260	1.1569	26.608
0.25184	200	1.1712	19.176
0.25184	201.22	1.171	19.316
0.25184	202.45	1.1707	19.456
0.25184	203.67	1.1705	19.597
0.25184	204.9	1.1702	19.738
0.25184	206.12	1.17	19.88
0.25184	207.35	1.1697	20.022
0.25184	208.57	1.1695	20.165
0.25184	209.8	1.1692	20.308
0.25184	211.02	1.169	20.451
0.25184	212.24	1.1687	20.594
0.25184	213.47	1.1684	20.738
0.25184	214.69	1.1682	20.882
0.25184	215.92	1.1679	21.026
0.25184	217.14	1.1677	21.17
0.25184	218.37	1.1674	21.315
0.25184	219.59	1.1671	21.461
0.25184	220.82	1.1669	21.607
0.25184	222.04	1.1666	21.754
0.25184	223.27	1.1663	21.901
0.25184	224.49	1.166	22.049
0.25184	225.71	1.1658	22.198
0.25184	226.94	1.1655	22.348
0.25184	228.16	1.1652	22.498
0.25184	229.39	1.1649	22.65
0.25184	230.61	1.1647	22.802
0.25184	231.84	1.1644	22.955
0.25184	233.06	1.1641	23.109
0.25184	234.29	1.1638	23.264
0.25184	235.51	1.1635	23.419
0.25184	236.73	1.1632	23.575
0.25184	237.96	1.1629	23.732
0.25184	239.18	1.1627	23.889
0.25184	240.41	1.1624	24.047
0.25184	241.63	1.1621	24.205
0.25184	242.86	1.1618	24.363
0.25184	244.08	1.1615	24.522
0.25184	245.31	1.1612	24.681
0.25184	246.53	1.1609	24.839
0.25184	247.76	1.1606	24.997
0.25184	248.98	1.1603	25.155
0.25184	250.2	1.16	25.312
0.25184	251.43	1.1597	25.468
0.25184	252.65	1.1594	25.624
0.25184	253.88	1.1591	25.778
0.25184	255.1	1.1587	25.931
0.25184	256.33	1.1584	26.082
0.25184	257.55	1.1581	26.231
0.25184	258.78	1.1578	26.378
0.25184	260	1.1575	26.523
0.25633	200	1.1718	19.121
0.25633	201.22	1.1715	19.26
0.25633	202.45	1.1713	19.4
0.25633	203.67	1.171	19.541
0.25633	204.9	1.1708	19.681
0.25633	206.12	1.1705	19.823
0.25633	207.35	1.1703	19.964
0.25633	208.57	1.17	20.107
0.25633	209.8	1.1697	20.249
0.25633	211.02	1.1695	20.391
0.25633	212.24	1.1692	20.534
0.25633	213.47	1.169	20.677
0.25633	214.69	1.1687	20.821
0.25633	215.92	1.1685	20.965
0.25633	217.14	1.1682	21.109
0.25633	218.37	1.1679	21.253
0.25633	219.59	1.1677	21.398
0.25633	220.82	1.1674	21.544
0.25633	222.04	1.1671	21.69
0.25633	223.27	1.1668	21.837
0.25633	224.49	1.1666	21.984
0.25633	225.71	1.1663	22.133
0.25633	226.94	1.166	22.282
0.25633	228.16	1.1657	22.432
0.25633	229.39	1.1655	22.583
0.25633	230.61	1.1652	22.735
0.25633	231.84	1.1649	22.887
0.25633	233.06	1.1646	23.041
0.25633	234.29	1.1643	23.195
0.25633	235.51	1.1641	23.35
0.25633	236.73	1.1638	23.505
0.25633	237.96	1.1635	23.661
0.25633	239.18	1.1632	23.818
0.25633	240.41	1.1629	23.975
0.25633	241.63	1.1626	24.133
0.25633	242.86	1.1623	24.29
0.25633	244.08	1.162	24.448
0.25633	245.31	1.1617	24.606
0.25633	246.53	1.1614	24.764
0.25633	247.76	1.1611	24.921
0.25633	248.98	1.1608	25.078
0.25633	250.2	1.1605	25.235
0.25633	251.43	1.1602	25.39
0.25633	252.65	1.1599	25.545
0.25633	253.88	1.1596	25.698
0.25633	255.1	1.1593	25.85
0.25633	256.33	1.159	26.001
0.25633	257.55	1.1587	26.149
0.25633	258.78	1.1584	26.295
0.25633	260	1.1581	26.439
0.26082	200	1.1723	19.067
0.26082	201.22	1.172	19.205
0.26082	202.45	1.1718	19.345
0.26082	203.67	1.1715	19.485
0.26082	204.9	1.1713	19.625
0.26082	206.12	1.171	19.766
0.26082	207.35	1.1708	19.907
0.26082	208.57	1.1705	20.049
0.26082	209.8	1.1703	20.191
0.26082	211.02	1.17	20.333
0.26082	212.24	1.1698	20.475
0.26082	213.47	1.1695	20.618
0.26082	214.69	1.1692	20.761
0.26082	215.92	1.169	20.904
0.26082	217.14	1.1687	21.047
0.26082	218.37	1.1685	21.191
0.26082	219.59	1.1682	21.336
0.26082	220.82	1.1679	21.481
0.26082	222.04	1.1676	21.626
0.26082	223.27	1.1674	21.773
0.26082	224.49	1.1671	21.92
0.26082	225.71	1.1668	22.068
0.26082	226.94	1.1666	22.217
0.26082	228.16	1.1663	22.366
0.26082	229.39	1.166	22.516
0.26082	230.61	1.1657	22.668
0.26082	231.84	1.1654	22.82
